,sentence,label,data
,,,
0,Effectiveness/Efficiency Tradeoffs for Candidate Generation in Multi-Stage Retrieval Architectures,null,null
,,,
1,"Nima Asadi1,2, Jimmy Lin3,2,1",null,null
,,,
2,"1Dept. of Computer Science, 2Institute for Advanced Computer Studies, 3The iSchool University of Maryland, College Park",null,null
,,,
3,"nima@cs.umd.edu, jimmylin@umd.edu",null,null
,,,
4,ABSTRACT,null,null
,,,
5,"This paper examines a multi-stage retrieval architecture consisting of a candidate generation stage, a feature extraction stage, and a reranking stage using machine-learned models. Given a fixed set of features and a learning-to-rank model, we explore effectiveness/efficiency tradeoffs with three candidate generation approaches: postings intersection with SvS, conjunctive query evaluation with Wand, and disjunctive query evaluation with Wand. We find no significant differences in end-to-end effectiveness as measured by NDCG between conjunctive and disjunctive Wand, but conjunctive query evaluation is substantially faster. Postings intersection with SvS, while fast, yields substantially lower end-to-end effectiveness, suggesting that document and term frequencies remain important in the initial ranking stage. These findings show that conjunctive Wand is the best overall candidate generation strategy of those we examined.",null,null
,,,
6,Categories and Subject Descriptors: H.3.3 [Information Storage and Retrieval]: Information Search and Retrieval,null,null
,,,
7,"General Terms: Algorithms, Experimentation",null,null
,,,
8,Keywords: query evaluation; postings intersection,null,null
,,,
9,1. INTRODUCTION,null,null
,,,
10,"One possible architecture for web retrieval breaks document ranking into three stages: candidate generation, feature extraction, and document reranking. There are two main reasons for this multi-stage design. First, there is a general consensus that learning to rank provides the best solution to document ranking [13, 12]. As it is difficult to apply machine-learned models over the entire collection, in practice a candidate list of potentially-relevant documents is first generated. Thus, learning to rank is actually a reranking problem (hence the first and third stages). Second, separating candidate generation from feature extraction has the advantage of providing better control over cost/quality tradeoffs. For example, term proximity features are significantly more costly to compute than unigram features; therefore, by",null,null
,,,
11,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. Request permissions from permissions@acm.org. SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. Copyright 2013 ACM 978-1-4503-2034-4/13/07 ...$15.00.",null,null
,,,
12,"decoupling the first two stages in the architecture, systems can exploit ""cheap"" features to generate candidates quickly and only compute ""expensive"" term proximity features when necessary--thus decreasing overall query evaluation latency.",null,null
,,,
13,"Given a fixed set of features and a learning-to-rank model, we explore effectiveness/efficiency tradeoffs in the candidate generation stage, comparing postings intersection with SvS, conjunctive query evaluation with Wand, and disjunctive query evaluation with Wand. Previous work has suggested that conjunctive query evaluation yields early precision results that are at least as good as disjunctive query evaluation, but is much faster. We experimentally confirm this observation, and additionally show that postings intersection (with results sorted by spam scores) yields substantially worse output within the same framework.",null,null
,,,
14,"The contribution of this work is an empirical evaluation of common candidate generation algorithms in a multi-stage retrieval architecture. By fixing the feature generation and reranking stages, we are able to isolate the end-to-end effectiveness and efficiency implications of different algorithms.",null,null
,,,
15,2. BACKGROUND AND RELATED WORK,null,null
,,,
16,"We begin with a more precise specification of our threestage architecture, illustrated in Figure 1. The input to the candidate generation stage is a query Q and the output is a list of k document ids {d1, d2, ...dk}. In principle, this can be considered a sorted list, but that detail is unimportant here. These document ids serve as input to the feature extraction stage, which returns a list of k feature vectors {f1, f2, ...fk}, each corresponding to a candidate document. These serve as input to the third document reranking stage, which typically applies a machine-learned model to produce a final ranking.",null,null
,,,
17,"This multi-stage retrieval architecture has recently been explored by many researchers. Some have examined the entire pipeline; for example, Macdonald et al. [14] assessed the impact of variables such as the number of candidate documents and the objective metric to use when training the learning-to-rank model (however, they did not explore effectiveness/efficiency tradeoffs with candidate generation). Others have specifically looked at candidate generation, e.g., postings intersection on multi-core architectures [17], dynamic pruning [18], and approximate techniques [3]. There has been some work focused on the feature extraction stage, exploring how to best represent positional information; two studies have independently come to the conclusion that it is advantageous to store document positions in a document vector representation distinct from the inverted index [1, 2]. Finally, most work on learning to rank [13, 12] assumes such",null,null
,,,
18,997,null,null
,,,
19,Relevance,null,null
,,,
20,d1,null,null
,,,
