,sentence,label,data
0,On the Measurement of Test Collection Reliability,null,null
1,Julián Urbano jurbano@inf.uc3m.es,null,null
2,Mónica Marrero mmarrero@inf.uc3m.es,null,null
3,Diego Martín dmartin@dit.upm.es,null,null
4,University Carlos III of Madrid Department of Computer Science,null,null
5,"Leganés, Spain",null,null
6,Technical University of Madrid Department of Telematics Engineering,null,null
7,"Madrid, Spain",null,null
8,ABSTRACT,null,null
9,"The reliability of a test collection is proportional to the number of queries it contains. But building a collection with many queries is expensive, so researchers have to find a balance between reliability and cost. Previous work on the measurement of test collection reliability relied on databased approaches that contemplated random what if scenarios, and provided indicators such as swap rates and Kendall tau correlations. Generalizability Theory was proposed as an alternative founded on analysis of variance that provides reliability indicators based on statistical theory. However, these reliability indicators are hard to interpret in practice, because they do not correspond to well known indicators like Kendall tau correlation. We empirically established these relationships based on data from over 40 TREC collections, thus filling the gap in the practical interpretation of Generalizability Theory. We also review the computation of these indicators, and show that they are extremely dependent on the sample of systems and queries used, so much that the required number of queries to achieve a certain level of reliability can vary in orders of magnitude. We discuss the computation of confidence intervals for these statistics, providing a much more reliable tool to measure test collection reliability. Reflecting upon all these results, we review a wealth of TREC test collections, arguing that they are possibly not as reliable as generally accepted and that the common choice of 50 queries is insufficient even for stable rankings.",null,null
10,Categories and Subject Descriptors,null,null
11,H.3.4 [Information Storage and Retrieval]: Systems and Software--Performance evaluation.,null,null
12,General Terms,null,null
13,"Experimentation, Measurement, Reliability.",null,null
14,Keywords,null,null
15,"Test Collection, Evaluation, Reliability, Generalizability Theory, TREC.",null,null
16,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for prof t or commercial advantage and that copies bear this notice and the full citation on the f rst page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specif c permission and/or a fee. Request permissions from permissions@acm.org. SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. Copyright 2013 ACM 978-1-4503-2034-4/13/07 ...$15.00.",null,null
17,1. INTRODUCTION,null,null
18,The purpose of evaluating the effectiveness of an Informa-,null,null
19,tion Retrieval (IR) system is to assess how well it would sat-,null,null
20,isfy real users. The main tool used in these evaluations are,null,null
21,"test collections, which comprise a collection of documents",null,null
22,"to search, a set of queries Q, and a set of relevance judg-",null,null
23,ments that contains information as to what documents are,null,null
24,"relevant, and to which degree, to the queries [16]. Given",null,null
25,the results returned by a system A for one of the queries,null,null
26,"q  Q, an effectiveness measure uses the information in the",null,null
27,"relevance judgments to compute a score q,A that represents",null,null
28,the effectiveness of the system for that query. After run-,null,null
29,"ning the system for all queries in the collection, the average",null,null
30,"Q,A",null,null
31,",",null,null
32,1 |Q|,null,null
33,"i,A is usually reported as the main measure",null,null
34,"of system effectiveness, representing the expected behavior",null,null
35,of the system for an arbitrary new query. When comparing,null,null
36,"two systems A and B, the main measure reported is the av-",null,null
37,"erage effectiveness difference Q,AB ,"" Q,A - Q,B. Based""",null,null
38,"on this difference, we conclude which system is better.",null,null
39,The immediate question to ask is: how reliable are those,null,null
40,"conclusions about system effectiveness? Ideally, researchers",null,null
41,would evaluate the system with the set of all possible queries,null,null
42,"that a user might request. In such a case, we could be sure",null,null
43,that the true average performance of the system corresponds,null,null
44,to the score we computed with the collection. The prob-,null,null
45,lem is that building such a collection is either impractical,null,null
46,for requiring an enormous amount of queries and relevance,null,null
47,"judgments, or just impossible if the potential query set is",null,null
48,"not defined, which use to be the case because we can not",null,null
49,"account for future queries that do not yet exist. Therefore,",null,null
50,the query set Q in a test collection must be regarded as,null,null
51,"a sample from the universe of all queries, and the sample",null,null
52,"mean Q,A as an estimate of the true effectiveness mean A.",null,null
53,But because we are estimating this score with a sample of,null,null
54,"queries, our estimates are erroneous to some degree. The",null,null
55,"results may change drastically with a different query set Q,",null,null
56,so much that differences between systems could be reversed.,null,null
57,An evaluation result is reliable if it can be replicated with,null,null
58,another collection: if the set of queries Q suggests that sys-,null,null
59,"tem A outperforms system B, we can be very sure that the conclusion would hold for a different set of queries Q, and in",null,null
60,"the end, for the universe of all queries. A simple way to make",null,null
61,a collection reliable is to include many queries; the more we,null,null
62,employ the smaller the variance of the estimates and thus,null,null
63,the more reliable the conclusion. The problem is that more,null,null
64,"queries also means more cost to create the collection, so re-",null,null
65,searchers have to find a balance between the reliability of,null,null
66,"the results and the cost of the collection. To this end, it is",null,null
67,necessary to develop indicators of test collection reliability.,null,null
68,393,null,null
69,"Several works in the last fifteen years have studied the problem of reliability in IR evaluation experiments. The basic methodology consisted in evaluating a series of systems with two different and random sets of queries, computing several reliability indicators that measured how similar those evaluations were. Using different query sample sizes and randomizing query selection, researchers were able to map query set size to reliability and extrapolate results to larger query sets. The data used consisted in runs submitted to several TREC tracks (mostly the Ad Hoc tracks), and the sets of queries employed in each edition. While these approaches are clearly faithful to the data, they are limited in that the full query set had to be partitioned in two disjoint sets to comply with the assumption that they were independent.",null,null
70,"In 2007 Bodoff and Li [6] proposed Generalizability Theory (GT) as an alternative [7, 18]. GT is grounded on analysis of variance components, which allows to dissect the variability in effectiveness scores and figure out how much of it is due to system differences, query difficulty, assessors, etc. In an ideal evaluation setting, we would like all variance to be due to actual differences between systems and not due to query variability; if the queries in the collection are too varied, or differences between systems too small, then we need many queries to ensure that our estimates are reliable. From these variance components GT allows researchers to estimate the reliability of a test collection even before it has been created. Based on some previous data, GT can estimate the reliability of a collection with a larger number of queries, more than one assessor providing judgments for each query, etc. GT provides indicators for the stability of both the absolute scores and the relative differences by computing different variance ratios.",null,null
71,"The main advantages of GT against the traditional databased approaches are that 1) it is based on statistical theory, 2) it is easy to employ because it does not require tedious and repetitive what if scenarios, and 3) it allows us to estimate the reliability of a collection or experimental design that does not exist yet. But it has disadvantages too: 1) it is unknown the extent to which reliability indicators are affected by the data used to estimate variance components, and 2) it is very hard to interpret them in practical terms.",null,null
72,"We address these two problems of GT applied to the measurement of test collection reliability. In the next section we review past work following data-based approaches and the reliability indicators used. We then review the use of GT and discuss the motivation for this work. In Section 3 we show how the initial data used in GT studies has a very large effect on the results, discussing minimum sample sizes and interval estimators. Section 4 reports a study to provide an empirical mapping between GT-based indicators of reliability and the well known data-based ones. Next we discuss the reliability of several TREC collections based on the results from previous sections, presenting conclusions in Section 6.",null,null
73,2. INDICATORS OF RELIABILITY,null,null
74,Several indicators of test collection reliability have been proposed in the literature. This section reviews traditional indicators found in the early data-based studies and the GTbased indicators more recently proposed.,null,null
75,2.1 Data-based Indicators,null,null
76,"Given a query set Q and a similar set Q of the same size, we can define the following data-based reliability indicators:",null,null
77,"· Kendall correlation ( ), compares the order in which systems are ranked according to Q and Q, regardless of the magnitude of the differences AB. It ranges from 1 (same rankings) to -1 (reversed rankings), counting the number of system pairs that are swapped between the two rankings. For Q to be reliable,  must therefore tend to 1.",null,null
78,"· AP correlation (AP ), adds a top-heaviness component to Kendall  , such that swaps between systems towards the top of the rankings are more penalized than swaps towards the bottom [23].",null,null
79,"· Power ratio (), is the fraction of pairwise system differences that result statistically significant according to query set Q. If the difference Q,AB between two systems is deemed as statistically significant, it serves as further evidence that the true difference AB has the same sign. For Q to be reliable,  must therefore tend to 100%. In this paper we compute standard 2-tailed t-tests at the 0.05 level [19].",null,null
80,"· Minor Conflict ratio (-), is the fraction of statistically significant differences with Q that have a sign swap with Q but are not statistically significant there. - is therefore the fraction of uncertain conclusions when measuring statistical significance, so for Q to be reliable - must therefore tend to 0%.",null,null
81,"· Major Conflict ratio (+), is the fraction of statistically significant differences with Q that are also significant with Q but have a sign swap. + is therefore the fraction of incorrect conclusions when measuring statistical significance, so for Q to be reliable + must therefore tend to 0% as well.",null,null
82,"· Absolute Sensitivity (a), is the minimum absolute difference Q,AB that need be observed between any two systems such that the differences with Q have the same sign at least 95% of the times. For Q to be reliable, a must therefore tend to 0, meaning that even small differences can be trusted.",null,null
83,"· Relative Sensitivity (r), is the minimum relative difference Q,AB/ max Q,A, Q,B that need be observed with Q such that the differences with Q have the same sign at least 95% of the times. For Q to be reliable, r must therefore tend to 0% too.",null,null
84,"· Root Mean Squared Error (), measures the difference between the absolute scores with Q and with Q. Thus, for Q to be reliable  must tend to 0 too.",null,null
85,"One of the first reliability studies was conducted in 1998 by Voorhees [20], who analyzed the effect of having different assessors provide relevance judgments. Employing a methodology based on randomization, she concluded that the absolute scores could suffer wide variations between assessors, but that the ranking of systems was seldom altered, establishing  ,"" 0.9 as the de facto minimum on ranking similarity. She also studied swap rates as a function of  and suggested a minimum of 25 queries to have a somewhat stable ranking. Also in 1998, Zobel [24] studied the effect of pool depth on absolute system scores, extrapolating trends to larger pool depths. He also compared different statistical procedures in terms of power and conflict ratios.""",null,null
86,"Buckley and Voorhees [8] compared in 2000 the reliability of various effectiveness measures by mapping effectiveness differences to error rates. Extrapolating to 50 queries, they concluded that   0.05 produced less than 1.5% system swaps when computing Average Precision (AP), while",null,null
87,394,null,null
88,"other measures such as Precision at cutoff 10 (P@10) produced 3.6% of swaps. In 2002, Voorhees and Buckley [22] extended their work with other collections and methods, but again extrapolating trends. They concluded that with 50 queries the sensitivity of AP was a ,"" 0.05, while increasing the query set size to 100 would yield a "","" 0.03. They also reported large differences across collections and effectiveness measures. Lin and Hauptmann [13] showed that the empirical model used by Voorhees and Buckley can be derived theoretically, and that the three factors affecting reliability are query set size, mean effectiveness scores, and variability of scores. Sanderson and Zobel [17] also revisited this work by computing relative sensitivity and incorporating statistical procedures to account for score variability. They concluded r "","" 10% with AP if coupled with statistical significance, and r "","" 25% if not. They observed very similar relative sensitivity between AP and P@10, arguing the use of more queries with fewer judgments as previous work suggested that much of the score variability is due to queries [4].""",null,null
89,"In 2007 Sakai [15] used similar methods to compare the reliability of several effectiveness measures, though he did not extrapolate to larger query sets. He computed  correlations, absolute sensitivity a and a variation of r, and observed that these indicators were not very correlated with statistical significance, arguing the importance of considering score variability rather than just means. Voorhees revisited in 2009 [21] the use of statistical procedures with the TREC Robust 2004 collection, computing reliability indicators with an unprecedented set of 100 queries, therefore avoiding the need to extrapolate to the usual size 50. When using AP, she observed power  , 47% and conflict ratios - , 2.7% and + ,"" 0.04%. She showed again that P@10 is less reliable than AP also in these terms; and that nDCG showed higher reliability (agreeing with Sakai [15]). She also found that minor conflicts were usually coupled with large relative differences, thus suggesting that researchers employ several large collections to draw general conclusions.""",null,null
90,2.2 GT-based Indicators,null,null
