,sentence,label,data
,,,
0,Fast Document-at-a-time Query Processing using Two-tier Indexes,null,null
,,,
1,Cristian Rossi,null,null
,,,
2,Univ. Federal do Amazonas,null,null
,,,
3,"cristiManan.ianufos,rA@Mg, Bmraazilil.com",null,null
,,,
4,Edleno Silva de Moura,null,null
,,,
5,Univ. Federal do Amazonas,null,null
,,,
6,"edlenMoa@naicuso,mAMp,.uBfraamzil.edu.br",null,null
,,,
7,Andre Luiz Carvalho Altigran Soares da Silva,null,null
,,,
8,Univ. Federal do Amazonas,null,null
,,,
9,Univ. Federal do Amazonas,null,null
,,,
10,"andreM@anicauosm,ApM.u, fBarmaz.iel du.br alti@Miacnoamusp,.AuMfa, mBr.aezdilu.br",null,null
,,,
11,ABSTRACT,null,null
,,,
12,"In this paper we present two new algorithms designed to reduce the overall time required to process top-k queries. These algorithms are based on the document-at-a-time approach and modify the best baseline we found in the literature, Blockmax WAND (BMW), to take advantage of a two-tiered index, in which the first tier is a small index containing only the higher impact entries of each inverted list. This small index is used to pre-process the query before accessing a larger index in the second tier, resulting in considerable speeding up the whole process. The first algorithm we propose, named BMW-CS, achieves higher performance, but may result in small changes in the top results provided in the final ranking. The second algorithm, named BMW-t, preserves the top results and, while slower than BMW-CS, it is faster than BMW. In our experiments, BMW-CS was more than 40 times faster than BMW when computing top 10 results, and, while it does not guarantee preserving the top results, it preserved all ranking results evaluated at this level.",null,null
,,,
13,Categories and Subject Descriptors,null,null
,,,
14,"H.4 [Information Systems Applications]: Miscellaneous; D.2.8 [Software Engineering]: Metrics--complexity measures, performance measures",null,null
,,,
15,Keywords,null,null
,,,
16,"Top-k Query Processing, Efficiency, Two-tier indexes",null,null
,,,
17,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. Request permissions from permissions@acm.org. SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. Copyright 2013 ACM 978-1-4503-2034-4/13/07 ...$15.00.",null,null
,,,
18,1. INTRODUCTION,null,null
,,,
19,"Computing ranking of results by using information retrieval (IR) models is one of the core tasks of search systems. While search systems often index a massive number of documents, usually their users are not interested in an in-depth list of results related to a query, but rather to a small list of highly relevant documents that will satisfy their informational needs. Thus, part of the recent research related to search systems is aimed at improving the quality of the top results presented to users, instead of the overall quality of the presented list. This focus on a narrower set of high quality results has led to the development of a number of technologies to improve the efficiency of methods to compute the top results in search systems.",null,null
,,,
20,"When determining the best results for a given query, a search system usually deploys a number of different sources of relevance evidence. For instance, web search engines use information such as titles of the pages, URL tokenization, and link analysis, among others. These sources of relevance evidence may be combined using a myriad of approaches, such as the adoption of learning to rank techniques. Even in these cases, the initial process of computing the ranking consists of applying a basic IR model, such as BM25 [11] or the Vector Space Model [12], to compute an initial rank of top results, typically limited to the size of just about one thousand documents [5].",null,null
,,,
21,"In this paper we propose two new algorithms which reduce the overall time required to compute the final query ranking. The algorithms modify the best baseline we found in the literature, the Blockmax WAND (BMW) [6], to take advantage of a two-tiered index. The first algorithm we proposed, named BMW-CS, from BMW using the first tier as a candidate selector, uses the first tier to select candidate documents that are taken into account to compute the final ranking when processing the second tier. It achieves higher performance, but may result in small changes in the top results provided in the final ranking. In BMW-CS, the entries of the first tier are not present in the second tier. The second algorithm, named BMW-t, from BMW using the first tier as a threshold selector, preserves the top results and, while slower compared to BMW-CS, it is faster than BMW. The first tier is used only to compute a safe initial threshold to be adopted when processing the second tier, thus allowing",null,null
,,,
22,183,null,null
,,,
23,a slightly faster query processing when compared to BMW. The price paid is that the second tier in BMW-t should contain the full index and the first tier is an extra index.,null,null
,,,
24,"While there were previous approaches based on using a smaller index tier to improve efficiency, our proposed algorithms are designed to take advantage of dynamic pruning techniques, not to minimize the effort of processing answers from the first tier, but to reduce the time required to read and process entries from the second tier.",null,null
,,,
25,"The remainder of this article is structured as follows. Section 2 presents the background and related research necessary to better understand the proposed methods. Section 3 presents our methods, BMW-CS and BMW-t. Section 4 presents the experimental results. Finally, Section 5 presents the conclusion and prospective future work.",null,null
,,,
26,2. BACKGROUND AND RELATED WORK,null,null
,,,
27,"Usually, most of the data needed by a search system to process user queries is stored in data structures known as inverted files [3]. They contain, for each term t, the list of documents where it occurs and an impact factor, or weight, associated with each document. This list of pairs of document and term impacts is called the inverted list of t and it is used to measure the relative importance of terms in the stored documents. Each document is represented in these lists by a value named document id, referred to as docId in this article. The inverted files may become huge in some systems, thus they are usually stored in a compressed format.",null,null
,,,
28,2.1 TAAT approach,null,null
,,,
29,"In a query processing approach named Term-At-A-Time (TAAT), the inverted lists are sorted by term impact in nonincreasing order. The query results are obtained by sequentially traversing one inverted list at a time. As an advantage, we can mention the fact that a sequential access behavior to inverted lists may speed up the process.",null,null
,,,
30,"As the main disadvantage, we can mention that this strategy requires the usage of large amounts of memory to store partial scores achieved by each document when traversing each inverted list. These partial scores should be stored to accumulate the score results obtained by each document when traversing each inverted list. The final ranking can be computed only when all the inverted lists are processed. Several authors proposed methods to discard partial scores, thus reducing the amount of memory required to process queries in the TAAT mode [15, 2, 1]. Despite the significant reduction of required memory for query processing, the space required to store the partial scores remains one of the drawbacks of the TAAT query processing approach.",null,null
,,,
31,"Anh and Moffat [1] studied the application of dynamic pruning over inverted indexes where the entries are sorted by impact, thus adopting a TAAT approach. In their work, a first phase processes blocks containing entries with higher impact in a disjunctive mode. Once all documents that might be present in the top-k results, k being a parameter, are found, the method starts a second phase applying a conjunctive mode query processing where only documents included as results by the first phase are considered. They also present a modified version of their algorithm, named as method B, where the top results may be changed, thus giving approximate results. In method B, only a percentage of the results obtained in the first phase are taken into account",null,null
,,,
32,"in the second phase. This modified version results in even faster query processing, but does not guarantee top k results of the ranking will not be modified.",null,null
,,,
33,"Strohman and Croft [15] proposed a new method for efficient query processing when documents are stored in main memory that modifies the method presented by Anh and Moffat [1]. In their proposal, a dynamic pruning is applied in each phase of query processing over the candidate documents with the goal of obtaining the final query results without requiring a full evaluation of all candidates. The query processing is performed over impact sorted inverted lists and the impact values are discretized in a small range of integer values.",null,null
,,,
34,2.2 DAAT approach,null,null
,,,
35,"Another approach to process queries is to adopt a DocumentAt-A-Time (DAAT) query processing. In this alternative, the inverted lists are sorted by docIds, which allows the algorithms to traverse all the inverted lists related to a query in parallel. As a consequence, the final scores of documents can be computed while traversing the lists and the system may store only the top results required by the user, so the memory requirements are fairly smaller. On the other hand the fragmented access may slow down the query processing and, since the inverted lists are sorted by docIds, important entries are spread along the inverted lists, making the pruning of entries more complex in this query processing approach.",null,null
,,,
36,"As in the TAAT approach, several authors have presented algorithms and data structures to accelerate the query processing in the DAAT approach. For instance, data structures to allow fast jumps in the inverted lists, named as skiplists [7], are adopted to accelerate the query processing. Skiplists divide the inverted lists into blocks of entries and provide pointers for fast access to such blocks, so that a scan in the skiplist determines in which block a document entry may occur, if it does, in the inverted list.",null,null
,,,
37,"The problem of efficiently computing the ranking of results for a given user query has been largely addressed in the literature in several research articles. We here detail the ones closer to our research, focusing on DAAT, which is the approach adopted by our algorithms.",null,null
,,,
38,2.2.1 WAND,null,null
,,,
39,"Broder et al [4] proposed a successful strategy for query processing, known as WAND, which allows fast query processing for both conjunctive and disjunctive queries, with the possibility of configuring the method for preserving the top k documents in the query answer or not. In the case where the top answers are not guaranteed to be preserved, the method leads to even faster query processing.",null,null
,,,
40,"WAND processes the queries using DAAT approach, so the inverted lists of the query terms are traversed in parallel. A heap of scores is created to keep the top k documents with larger scores at each step of the query processing, k being the number of documents requested to the search system. The smaller score in the heap at each moment is taken as a discarding threshold to accelerate the query processing. A new document is evaluated and inserted in the heap only if it has a score higher than this discarding threshold.",null,null
,,,
41,"The WAND has a two level evaluation approach. In the first level, a document pivot has its maximum possible score evaluated using the information of maximum score of each",null,null
,,,
42,184,null,null
,,,
43,"list where the document may occur. If the maximum possible score is greater than the actual discarding threshold, the document has its actual score evaluated. Otherwise, the document is discarded and a new pivot is selected.",null,null
,,,
44,(matex rsmcore),null,null
,,,
45,t1,null,null
,,,
46,...,null,null
,,,
47,-7,null,null
,,,
48,60 70 ...,null,null
,,,
49,t2,null,null
,,,
50,-8,null,null
,,,
51,... 40 90 ...,null,null
,,,
52,t3,null,null
,,,
53,-5,null,null
,,,
54,...,null,null
,,,
55,50 95 ...,null,null
,,,
56,"Figure 1: Inverted lists when processing query with terms t1, t2, and t3. Marked entries are the ones currently processed.",null,null
,,,
