,sentence,label,data
,,,
0,Toward Whole-Session Relevance: Exploring Intrinsic Diversity in Web Search,null,null
,,,
1,Karthik Raman,null,null
,,,
2,"Dept. of Computer Science Cornell University Ithaca, NY, USA",null,null
,,,
3,karthik@cs.cornell.edu,null,null
,,,
4,Paul N. Bennett,null,null
,,,
5,Microsoft Research One Microsoft Way,null,null
,,,
6,"Redmond, USA",null,null
,,,
7,pauben@microsoft.com,null,null
,,,
8,Kevyn Collins-Thompson,null,null
,,,
9,Microsoft Research One Microsoft Way,null,null
,,,
10,"Redmond, USA",null,null
,,,
11,kevynct@microsoft.com,null,null
,,,
12,ABSTRACT,null,null
,,,
13,"Current research on web search has focused on optimizing and evaluating single queries. However, a significant fraction of user queries are part of more complex tasks [20] which span multiple queries across one or more search sessions [26, 24]. An ideal search engine would not only retrieve relevant results for a user's particular query but also be able to identify when the user is engaged in a more complex task and aid the user in completing that task [29, 1]. Toward optimizing whole-session or task relevance, we characterize and address the problem of intrinsic diversity (ID) in retrieval [30], a type of complex task that requires multiple interactions with current search engines. Unlike existing work on extrinsic diversity [30] that deals with ambiguity in intent across multiple users, ID queries often have little ambiguity in intent but seek content covering a variety of aspects on a shared theme. In such scenarios, the underlying needs are typically exploratory, comparative, or breadth-oriented in nature. We identify and address three key problems for ID retrieval: identifying authentic examples of ID tasks from post-hoc analysis of behavioral signals in search logs; learning to identify initiator queries that mark the start of an ID search task; and given an initiator query, predicting which content to prefetch and rank.",null,null
,,,
14,Categories and Subject Descriptors,null,null
,,,
15,"H.3.3 [Information Storage and Retrieval]: Information Search and Retrieval--retrieval models, search process",null,null
,,,
16,General Terms,null,null
,,,
17,"Algorithms, Experimentation",null,null
,,,
18,Keywords,null,null
,,,
19,"Search session analysis, diversity, proactive search",null,null
,,,
20,1. INTRODUCTION,null,null
,,,
21,"Information retrieval research has primarily focused on improving retrieval for a single query at a time. However, many complex tasks such as vacation planning, comparative",null,null
,,,
22,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. Request permissions from permissions@acm.org. SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. Copyright 2013 ACM 978-1-4503-2034-4/13/07 ...$15.00.",null,null
,,,
23,"shopping, literature surveys, etc. require multiple queries to complete the task [20].",null,null
,,,
24,Initiator query snow leopards,null,null
,,,
25,remodeling ideas,null,null
,,,
26,Successor queries,null,null
,,,
27,snow leopard pics where do snow leopards live snow leopard lifespan snow leopard population snow leopards in captivity,null,null
,,,
28,cost of typical remodel hardwood flooring earthquake retrofit paint colors kitchen remodel,null,null
,,,
29,"Table 1: Examples of intrinsically diverse search tasks, showing the first (initiator) query and several successor queries from the same search session.",null,null
,,,
30,"Within the context of this work, we focus on one specific type of information seeking need that drives interaction with web search engines and often requires issuing multiple queries ­ namely intrinsically diverse tasks [30]. Table 1 gives examples of two intrinsically diverse tasks observed in a commercial web search engine. Intrinsic diversity, where diversity is a desired property of the retrieved set of results to satisfy the current user's immediate information need, is meant to indicate that diversity is intrinsic to the need itself; this is in contrast to techniques that provide diversity to cope with uncertainty in query intent (e.g., [jaguar]).",null,null
,,,
31,"Intrinsically diverse tasks typically are exploratory, comprehensive, survey-like, or comparative in nature. They may result from users seeking different opinions on a topic, exploring or discovering aspects of a topic, or trying to ascertain an overview of a topic [30]. While a single, comprehensive result on the topic may satisfy the need when available, several or many results may be required to provide the user with adequate information [30]. As seen in the examples, a user starting with [snow leopards] may be about to engage in an exploratory task covering many aspects of snow leopards including their lifespan, geographic dispersion, and appearance. Likewise when investigating remodeling ideas, a user may wish to explore a variety of aspects including cost, compliance with current codes, and common redecoration options. Note that the user may in fact discover these aspects to explore through the interaction process itself. Thus intrinsic diversity shares overlap with both exploratory and faceted search [9, 37]. However, unlike the more open-ended paradigm provided by exploratory search, we desire a solution that is shaped by the current user's information need",null,null
,,,
32,463,null,null
,,,
33,"and is able to discover and associate relevant aspects for a topic automatically in a data-driven fashion. For example, for the query [snow leopards], our goal is to enable deeper user-driven exploration of that topic, by proactively searching for the relevant information that the user might want during the course of a session on that topic, thus reducing the time and effort involved in manual reformulations, aspect discovery, and so on.",null,null
,,,
34,"To this end, we aim to design a system that addresses two key problems needed for ID retrieval: detecting the start of an ID task, and computing an optimal set of ID documents to return to the user given engagement on an ID task. For the former, the system must be capable of predicting when a user is likely to issue multiple queries to accomplish a task, based on seeing their first ""initiator query"". To do this, we first develop a set of heuristic rules to mine examples of authentic intrinsic diversity tasks from the query logs of a commercial search engine. The resulting tasks provide a source of weak supervision for training classification methods that can predict when a query is initiating an intrinsically diverse task. With these predictive models, we characterize how ID initiators differ from typical queries. We then present our approach to intrinsically diversifying for a query. In particular, rather than simply considering different intents of a query, we incorporate queries that give rise to related aspects of a topic by estimating the relevance relationship between the aspect and the original query. Given the intrinsically diverse sessions identified through log analysis, we demonstrate that our approach to intrinsic diversification is able to identify more of the relevant material found during a session given less user effort, and furthermore, the proposed approach outperforms a number of standard baselines.",null,null
,,,
35,2. RELATED WORK,null,null
