,sentence,label,data
,,,
0,Search Result Diversification in Resource Selection for Federated Search,null,null
,,,
1,Dzung Hong,null,null
,,,
2,Department of Computer Science Purdue University,null,null
,,,
3,"250 N. University Street West Lafayette, IN 47907, USA",null,null
,,,
4,dthong@cs.purdue.edu,null,null
,,,
5,Luo Si,null,null
,,,
6,Department of Computer Science Purdue University,null,null
,,,
7,"250 N. University Street West Lafayette, IN 47907, USA",null,null
,,,
8,lsi@cs.purdue.edu,null,null
,,,
9,ABSTRACT,null,null
,,,
10,"Prior research in resource selection for federated search mainly focused on selecting a small number of information sources that are most relevant to a user query. However, result novelty and diversification are largely unexplored, which does not reflect the various kinds of information needs of users in real world applications.",null,null
,,,
11,"This paper proposes two general approaches to model both result relevance and diversification in selecting sources, in order to provide more comprehensive coverage of multiple aspects of a user query. The first approach focuses on diversifying the document ranking on a centralized sample database before selecting information sources under the framework of Relevant Document Distribution Estimation (ReDDE). The second approach first evaluates the relevance of information sources with respect to each aspect of the query, and then ranks the sources based on the novelty and relevance that they offer. Both approaches can be applied with a wide range of existing resource selection algorithms such as ReDDE, CRCS, CORI and Big Document. Moreover, this paper proposes a learning based approach to combine multiple resource selection algorithms for result diversification, which can further improve the performance. We propose a set of new metrics for resource selection in federated search to evaluate the diversification performance of different approaches. To our best knowledge, this is the first piece of work that addresses the problem of search result diversification in federated search. The effectiveness of the proposed approaches has been demonstrated by an extensive set of experiments on the federated search testbed of the Clueweb dataset.",null,null
,,,
12,Categories and Subject Descriptors,null,null
,,,
13,H.3.3 [Information Storage and Retrieval]: Information Search and Retrieval,null,null
,,,
14,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. Request permissions from permissions@acm.org. SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. Copyright 2013 ACM 978-1-4503-2034-4/13/07 ...$15.00.",null,null
,,,
15,Keywords,null,null
,,,
16,"Federated Search, Resource Selection, Diversification",null,null
,,,
17,1. INTRODUCTION,null,null
,,,
18,"Federated search, also known as distributed information retrieval [28, 4, 14], focuses on searching information distributed across multiple information sources such as local repositories or verticals. There are three major sub-problems in federated search: resource representation obtains information about contents and other key properties of each individual information source, resource selection selects a small number of most useful sources given a user query, and result merging integrates individual ranked lists from selected sources into a single final list. A large body of research has been conducted for resource selection in federated search [4, 28]. However, little is known about selecting a set of sources that balances relevance and novelty. This substantially limits the usability of federated search in many applications.",null,null
,,,
19,"On the other side, search result diversification has been studied extensively in ad hoc search in order to offer more coverage for ambiguous and multifaceted queries. In several occasions, users' intents in their queries may not be expressed explicitly. For example, an ambiguous query such as ""Jaguar"" may refer to an animal or a car model; or a multifaceted query such as ""Batman"" may refer to a name of a movie, a comic character, or the comic itself. Search result diversification circumvents this problem by explicitly or implicitly considering probable aspects of the query and presenting the search results in a way that is easier for users to find the needed information. Since 2009, the TREC Web track has incorporated diversification in the evaluation of the Web track [9]. Several evaluation metrics have been developed in ad hoc search to measure the effectiveness of different approaches of search result diversification.",Y,null
,,,
20,"Search result diversification in federated search may not be as simple as diversifying the final ranked list obtained from the selected sources. In a federated environment where documents of a same source cover similar topics, selecting a set of sources that balances relevance and novelty becomes crucial. As for the example of the query ""Jaguar"" above, if the sources related to ""Jaguar"" as a car dominate the resource selection result, it will be much harder to obtain a diversified ranked list in the end.",null,null
,,,
21,"This paper proposes new approaches in diversifying results of resource selection in federated search. To the best of our knowledge, this is the first study that tackles the issue. First, a set of new metrics is designed for measuring result diver-",null,null
,,,
22,613,null,null
,,,
23,"sification in resource selection. The metrics can incorporate any diversity measure that has been developed in ad hoc search, including the intent-aware expected reciprocal rank (ERR) [7], -nDCG@k [13] and MAP-IA [1]. Second, two general approaches are proposed for diversifying resource selection. The first approach extends the ReDDE framework and utilizes a ranked list of documents on the centralized sample database. By reranking the sample documents with respect to result diversification, a better set of sources can be obtained in term of relevance and aspect coverage. The second approach offers a different view. Instead of reranking the sample documents based on their relevance to the query aspects, the information sources are reranked in a similar process. This can be done by estimating the relevance of each information source with respect to different aspects of the query by any existing resource selection algorithm. Furthermore, a learning based classification approach is proposed to combine multiple resource selection algorithms for a better estimation of source relevance with respect to query aspects. With some training data, the learning based classification approach can improve the effectiveness of resource selection for search result diversification.",null,null
,,,
24,"An extensive set of experiments has been conducted with the federated search testbed of the Clueweb dataset to evaluate the proposed research. In many experimental settings, the new approaches can successfully improve result diversification over traditional approaches that only consider document relevance. In particular, the new approaches provide superior performance on two test levels: source-level results of resource selection and document-level results of the final ranked list of federated document retrieval. Finally, the learning based approach, which combines results from multiple resource selection algorithms, outperforms each individual algorithm in result diversification.",null,null
,,,
25,The rest of the paper is organized as follows. Section 2 offers the literature review on both resource selection in federated search and result diversification in ad hoc search. Section 3 discusses our proposed metric to measure the diversity of selected sources. Section 4 proposes the two result diversification approaches for resource selection in federated search. Section 5 presents the learning based classification approach. The new proposed research is examined by an extensive set of experiments in Sections 6 and 7. Section 8 concludes our work and points out some potential research directions in the future.,null,null
,,,
26,2. RELATED WORK,null,null
,,,
27,"Considerable research have been conducted for all three sub-problems of federated search as resource representation, resource selection and result merging [4, 28, 15]. This section provides a discussion of prior research on resource selection, as well as a brief review on resource representation and result merging. We also discuss some popular ad hoc search algorithms for search result diversification.",null,null
,,,
28,Resource representation is the first step of federated search for obtaining important properties of distributed information sources such as content and size statistics. Query-based sampling [4] is a common approach as it obtains sample documents from available sources with randomly generated queries. The sample documents obtained in this process can be placed together in a centralized sample database.,null,null
,,,
29,Resource selection selects a small number of most relevant information sources for a user query. Some early resource,null,null
,,,
30,"selection algorithms such as CORI [4], CVV [37] and KL [36] treat each source as a big document and derive useful statistics to rank available sources with respect to a user query. However, these algorithms have limitation of losing the boundaries of individual documents, and thus may underestimate a big source with many relevant documents. Topic modeling has been proposed by recent work to overcome this limitation [3].",null,null
,,,
31,"Other resource selection algorithms such as ReDDE [32], DTF [17], CRCS [27] and SUSHI [33] step away from the big document assumption by modeling individual documents of a source. Several selection algorithms in this category rely on the centralized sample database to build a ranked list of sample documents for a user query, and then assign a relevance score to available sources based on the scores of their sample documents in the list. Different algorithms use different methods for aggregating document contribution to available sources. Recent work by Markov et al. follows a similar approach, but attempts to minimize uncertainty in the centralized sample database by sampling different queries, retrieval systems, or rankings [22].",null,null
,,,
