,sentence,label,data
,,,
0,Sentiment Diversification with Different Biases,null,null
,,,
1,Elif Aktolga and James Allan,null,null
,,,
2,Center for Intelligent Information Retrieval School of Computer Science,null,null
,,,
3,"University of Massachusetts Amherst Amherst, Massachusetts",null,null
,,,
4,"{elif, allan}@cs.umass.edu",null,null
,,,
5,ABSTRACT,null,null
,,,
6,"Prior search result diversification work focuses on achieving topical variety in a ranked list, typically equally across all aspects. In this paper, we diversify with sentiments according to an explicit bias. We want to allow users to switch the result perspective to better grasp the polarity of opinionated content, such as during a literature review. For this, we first infer the prior sentiment bias inherent in a controversial topic ­ the `Topic Sentiment'. Then, we utilize this information in 3 different ways to diversify results according to various sentiment biases: (1) Equal diversification to achieve a balanced and unbiased representation of all sentiments on the topic; (2) Diversification towards the Topic Sentiment, in which the actual sentiment bias in the topic is mirrored to emphasize the general perception of the topic; (3) Diversification against the Topic Sentiment, in which documents about the `minority' or outlying sentiment(s) are boosted and those with the popular sentiment are demoted.",null,null
,,,
7,"Since sentiment classification is an essential tool for this task, we experiment by gradually degrading the accuracy of a perfect classifier down to 40%, and show which diversification approaches prove most stable in this setting. The results reveal that the proportionality-based methods and our SCSF model, considering sentiment strength and frequency in the diversified list, yield the highest gains. Further, in case the Topic Sentiment cannot be reliably estimated, we show how performance is affected by equal diversification when actually an emphasis either towards or against the Topic Sentiment is desired: in the former case, an average of 6.48% is lost across all evaluation measures, whereas in the latter case this is 16.23%, confirming that bias-specific sentiment diversification is crucial.",null,null
,,,
8,Categories and Subject Descriptors: H.3.3 [Information Search and Retrieval]: Retrieval Models,null,null
,,,
9,"General Terms: Experimentation, Algorithms, Measurement",null,null
,,,
10,"Keywords: Diversity, Opinions, Sentiment, Proportionality",null,null
,,,
11,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. Request permissions from permissions@acm.org. SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. Copyright 2013 ACM 978-1-4503-2034-4/13/07 ...$15.00.",null,null
,,,
12,1. INTRODUCTION,null,null
,,,
13,"In previous work diversification has mainly been applied for better topical variety in search results [9, 25, 26, 27]. Equal preference is typically given to all aspects. How can opinionated content exhibiting sentiments be diversified? Initial approaches have been presented [10, 17, 18]; however these only consider equal diversification. In this paper, we view the problem from a high-level perspective to allow for sentiment diversification according to different biases, which will be vital for situations like a literature review on a controversial topic.",null,null
,,,
14,"Consider the topic `global warming.' In a typical use case, a user engages in a comprehensive literature review with the aim of understanding the positions on this topic. This involves ­ besides searching and finding relevant opinionated documents [16] ­ understanding and mentally categorizing opinionated content. This can be done by organizing the discussed arguments by topical content; or, they can also be grouped by sentiment, such as positive, negative, neutral, and mixed [18]. We focus on facilitating the latter approach for the user. For some topics that can clearly be generalized into `pro' versus `con' arguments, this sentiment categorization is more natural, whereas it can be less obvious for topics like global warming that are associated with various arguments. Focusing on the sentiment dimension of these arguments, we can see that negative sentiments for global warming typically express criticism and concern about it and its effects on the environment. Those with positive sentiment often claim that worries about global climate change are unjustified (""there is no such issue""), playing down the concerns in a `calming' (i.e., positive) way. Mixed or neutral statements either express no sentiments or contain an equal amount of positive and negative arguments. Those could be ""I don't care"", or ""It's a serious problem but we're handling it"" kind of stances towards global warming.",null,null
,,,
