,sentence,label,data
0,Document Identifier Reassignment and Run-Length-Compressed Inverted Indexes for Improved,null,null
1,Search Performance,null,null
2,Diego Arroyuelo,null,null
3,"Dept. of Informatics, Univ. Técnica F. Santa María. Yahoo! Labs Santiago, Chile",null,null
4,darroyue@inf.utfsm.cl,null,null
5,Senén González,null,null
6,"Department of Computer Science, University of Chile. Yahoo! Labs Santiago, Chile",null,null
7,sgonzale@dcc.uchile.cl,null,null
8,Victor Sepulveda,null,null
9,"Yahoo! Labs Santiago, Chile",null,null
10,vsepulve@dcc.uchile.cl,null,null
11,Mauricio Oyarzún,null,null
12,"University of Santiago. Yahoo! Labs Santiago, Chile",null,null
13,mauricio.silvaoy@usach.cl,null,null
14,ABSTRACT,null,null
15,"Text search engines are a fundamental tool nowadays. Their efficiency relies on a popular and simple data structure: the inverted indexes. Currently, inverted indexes can be represented very efficiently using index compression schemes. Recent investigations also study how an optimized document ordering can be used to assign document identifiers (docIDs) to the document database. This yields important improvements in index compression and query processing time. In this paper we follow this line of research, yet from a different perspective. We propose a docID reassignment method that allows one to focus on a given subset of inverted lists to improve their performance. We then use run-length encoding to compress these lists (as many consecutive 1s are generated). We show that by using this approach, not only the performance of the particular subset of inverted lists is improved, but also that of the whole inverted index. Our experimental results indicate a reduction of about 10% in the space usage of the whole index (just regarding docIDs), and up to 30% if we regard only the particular subset of list on which the docID reassignment was focused. Also, decompression speed is up to 1.22 times faster if the runs must be explicitly decompressed and up to 4.58 times faster if implicit decompression of runs is allowed. Finally, we also improve the Document-at-a-Time query processing time of AND queries (by up to 12%), WAND queries (by up to 23%) and full (non-ranked) OR queries (by up to 86%).",null,null
16,Categories and Subject Descriptors,null,null
17,H.3.3 [Information Storage and Retrieval]: Information Search and Retrieval; H.2.4 [Systems]: Textual databases,null,null
18,Partially funded by Fondecyt Grant 11121556.,null,null
19,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. Request permissions from permissions@acm.org. SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. Copyright 2013 ACM 978-1-4503-2034-4/13/07 ...$15.00.",null,null
20,General Terms,null,null
21,"Algorithms, Experimentation, Performance",null,null
22,Keywords,null,null
23,"Inverted index compression, document reordering, query processing.",null,null
24,1. INTRODUCTION,null,null
25,"Inverted indexes are the de facto data structure to support the high-efficiency requirements of a text search engine [29, 4, 10, 18, 31]. This includes, for instance, providing fast response to thousands of queries per second and using as less space as possible, among others. Given a document collection D with vocabulary  ,"" {w1, . . . , wV } of V different words (or terms), an inverted index for D stores a set of inverted lists Iw1 [1..n1], . . . , IwV [1..nV ]. Every list Iwi [1..ni] stores a posting for each of the ni documents that contain the term wi  . Typically, a posting stores the document identifier (docID) of the document that contains the term, the number of occurrences of the term in this document (the term frequency) and, in some cases, the positions of the occurrences of the term within the document. The inverted index also stores a vocabulary table, which allows us to access the respective inverted lists.""",null,null
26,"The space required by the inverted lists is dominant in the space of the index. Therefore, lists are kept compressed, not only to reduce their space usage but also to reduce the transference time from disk--which can be up to 4­8 times slower if the disk-resident lists are not compressed [10, see Table 6.9­page 213]. To answer a query, the involved lists must be decompressed--fully or partially. Hence, fast decompression is a key issue to support quick answers.",null,null
27,"Inverted index compression has been studied in depth in the literature [29, 18, 4, 10]. Usually, docIDs, frequencies and positions are stored separately, hence they can be compressed independently. Even though it is important to compress each of these components, this paper is devoted to compressing just the docIDs. Frequencies and term positions can be usually compressed using similar techniques to that used for docIDs. However, the improvements obtained in this paper will be tailored to docIDs. According to [30, 3],",null,null
28,173,null,null
29,"docIDs correspond to about 65% of a docIDs+frequencies index. If we also consider positional information, docIDs correspond to about 20% of the overall space [3].",null,null
30,"The docIDs of list Iwi are compressed sorting them by increasing docID, to then represent the list using gap encoding: the first docID of the list is represented as it is, whereas the remaining docIDs are represented as the difference with the previous docID. We call DGap this difference. For instance, given the inverted list 10, 30, 65, 66, 67, 70, 98 , its DGap encoding is 10, 20, 35, 1, 1, 3, 28 . This generates a distribution with smaller numbers, in particular for long lists. As we shall see through this paper, many of these DGaps are actually 1s, which correspond to terms that appear in documents whose docIDs are consecutive. To support searching, inverted lists are logically divided into blocks of, say, 128 DGaps each. This allows us skipping blocks at search time, decompressing just the blocks that are relevant for a query, not necessarily the whole list. Among the existing compression schemes for inverted lists, we have classical encodings like Elias [13] and Golomb/Rice [14], as well as the more recent ones VByte [28], Simple 9 [1], Interpolative [19] and PForDelta [32] encodings. All these methods benefit from sequences of small integers.",null,null
31,"The assignment of docIDs to a given document database is not trivial. This task--usually known as document reordering--consists in ordering the documents in D, to then assign the docIDs following this order. For instance, a simple and effective method consists in ordering the documents according to their urls [23]. These are called ordered document collections and will be the focus of this paper. Document reordering is not always feasible, as discussed in [30]. However, there are many applications where this can be used. The advantage of assigning docIDs in an optimized way is that it yields smaller DGaps in the inverted lists, hence better compression can be achieved [5, 6, 21, 23, 24] and in general a much better inverted index performance [30, 26]. Reductions of up to 50% both in space usage and Document at a Time (DAAT) query processing have been reported [30, 26]. The main reason of this improvement in the query processing time is that the docIDs that are relevant to a query tend to be clustered within the same inverted lists blocks, hence less blocks need to be decompressed.",null,null
32,"A remarkable feature of ordered document collections is that the number of 1 DGaps is increased. For instance, after reordering the TREC GOV2 document collection, the distribution of DGaps has almost 60% of 1s, whereas a random ordering yields just 11% of 1s. Actually, these 1s tend to form long runs in the inverted lists. Having runs of equal symbols in a sequence allows us to use run-length encoding [14]: we simply encode a run writing its length. There are, nowadays, five main ways to take advantage of these runs in the lists, namely:",null,null
33,1. To use compression approaches that have been particularly tuned to compress small DGaps [30].,null,null
34,"2. To use compression approaches like Interpolative Encoding [19], which is suitable to compress small DGaps.",null,null
35,"3. To use compression approaches like Interval Encoding [7], able to compress the runs in the lists.",null,null
36,4. To use compression approaches like the one proposed in [2] to compress long runs of 1s.,null,null
37,"5. To use compression approaches like VSEncoding [25], which computes the optimal block partitioning to improve both compression ratio and decompression speed.",null,null
38,"Approach (1) above compresses every 1 in a run explicitly. If one uses the OptPFD approach [30] and a given run of 1s is large enough, we can encode each 1 using one bit. Approach (2), on the other hand, is able to represent the runs implicitly, which is a desirable feature: when the integer encoding process gets into a run, it will encode the extreme values of the run and then each 1 within the run is not represented. That is, interpolative encoding deals with the runs in a natural way. The only detail is that, depending on where a run lies within the list, it could be split into several consecutive runs by the encoding process. This may be not optimal, yet efficient enough in most cases. The main drawback of approach (2) is that both the decoding and query-processing performance are not competitive [10, 30]. Approach (3) also encodes the intervals of consecutive docIDs (i.e., the runs of 1s in the DGap-encoded lists), storing the initial docID in the run, followed by the length of the run. All runs in a list are stored in a separate storage. The remaining docIDs (i.e., those that are not in any run) are called residuals. These are encoded using DGaps, as usual. Even though approach (3) is effective for web graph compression, it has two potential drawbacks in our information retrieval setting. First, the separate storage of the docIDs (i.e., intervals and residuals) is not adequate for DAAT query processing. Second, after removing the intervals from the list, bigger DGaps are generated, which is similar to the effect seen in [17]. Unfortunately, this worsens the compression ratio achieved. Approach (4) suggests that their method can compress runs of 1s in inverted lists. Yet, it is not studied in depth [2]. Finally, approach (5) could be used along with the techniques proposed in this paper to implicitly compress runs of 1s.",null,null
39,In this paper we study in depth how the inverted index compression and DAAT query processing are affected by the runs of 1s that are generated in ordered document collections. We conclude that properly managing these runs can lead to improvements in the space usage and query processing time. See Section 3 for a summary of our contributions.,null,null
40,2. PREVIOUS CONCEPTS,null,null
41,2.1 Inverted List Compression Schemes,null,null
42,"We study here the basic compression schemes for inverted lists, which shall be used throughout this paper.",null,null
43,2.1.1 Variable-Byte Encoding,null,null
