,sentence,label,data
0,Utilizing Query Change for Session Search,null,null
1,"Dongyi Guan, Sicong Zhang, Hui Yang",null,null
2,Department of Computer Science Georgetown University,null,null
3,"37th and O Street, NW, Washington, DC, 20057",null,null
4,"{dg372, sz303}@georgetown.edu, huiyang@cs.georgetown.edu",null,null
5,ABSTRACT,null,null
6,"Session search is the Information Retrieval (IR) task that performs document retrieval for a search session. During a session, a user constantly modifies queries in order to find relevant documents that fulfill the information need. This paper proposes a novel query change retrieval model (QCM), which utilizes syntactic editing changes between adjacent queries as well as the relationship between query change and previously retrieved documents to enhance session search. We propose to model session search as a Markov Decision Process (MDP). We consider two agents in this MDP: the user agent and the search engine agent. The user agent's actions are query changes that we observe and the search agent's actions are proposed in this paper. Experiments show that our approach is highly effective and outperforms top session search systems in TREC 2011 and 2012.",null,null
7,Categories and Subject Descriptors,null,null
8,H.3.3 [Information Systems ]: Information Storage and Retrieval--Information Search and Retrieval,null,null
9,Keywords,null,null
10,Session search; query change model; retrieval model,null,null
11,1. INTRODUCTION,null,null
12,"Session search is the Information Retrieval (IR) task that retrieves documents for a search session [4, 8, 13, 14, 15, 25, 32]. During a search session, a user keeps modifying queries in order to find relevant documents that fulfill his/her information needs. In session search, many factors, such as relevance feedback, clicked data, changes in queries, and user intentions, are intertwined together and make it a quite challenging IR task. TREC (Text REtrieval Conference) 20102012 Session tracks [18, 19, 20] studied session search with a focus on the ""current query"" task, which retrieves relevant documents for the current/last query in a session based on previous queries and interactions. Table 1 shows examples from the TREC 2012 Session track.1",null,null
13,"1All examples mentioned in this paper are from TREC 2012. For simplicity, we use `sx' to refer to a TREC 2012 session where x is the session identification number.",null,null
14,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM or the author must be honored. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. Copyright 2013 ACM 978-1-4503-2034-4/13/07 ...$15.00.",null,null
15,Table 1: Examples of TREC 2012 Session queries.,null,null
16,session 6 1.pocono mountains pennsylvania 2.pocono mountains pennsylvania hotels 3.pocono mountains pennsylvania things to do 4.pocono mountains pennsylvania hotels 5.pocono mountains camelbeach 6.pocono mountains camelbeach hotel 7.pocono mountains chateau resort 8.pocono mountains chateau resort attractions 9.pocono mountains chateau resort getting to 10.chateau resort getting to 11.pocono mountains chateau resort directions session 85 1.glass blowing 2.glass blowing science 3.scientific glass blowing,null,null
17,session 28 1.france world cup 98 reaction stock market 2.france world cup 98 reaction 3.france world cup 98 session 32 1.bollywood legislation 2.bollywood law session 37 1.Merck lobbists 2.Merck lobbying US policy,null,null
18,"From Table 1, we notice that queries change constantly in a session. The patterns of query changes include general to specific (pocono mountains  pocono mountains park), specific to general (france world cup 98 reaction  france world cup 98), drifting from one to another (pocono mountains park  pocono mountains shopping), or slightly different expressions for the same information need (glass blowing science  scientific glass blowing). These changes vary and sometimes even look random (gun homicides australia  martin bryant port arthur massacre), which increases the difficulty of understanding user intention. However, since query changes are made after the user examines search results, we believe that query change is an important form of feedback. We hence propose to study and utilize query changes to facilitate better session search.",null,null
19,"One approach to handle query change is to classify them based on various types of explorations [20], such as specification, generalization, drifting, or slight change, then perform retrieval. Another approach is mapping queries into semantic graphical representations, such as ontologies [7] or query flow graphs developed from query logs [2], then studying how queries move in the graphs. However, ontology mapping is challenging [17], which may introduce inaccurate intermediate results and hurt the search accuracy. Moreover, relying on large scale query logs may not be applicable due to lack of such data. Therefore, although these approaches have been applied to IR tasks such as query reformulation [3] and query suggestion [2, 30], they have yet to be directly applied to session search. It is therefore necessary to explore new solutions to utilize query change for session search.",null,null
20,"We propose to model session search as a Markov Decision Process (MDP) [16, 28], which is applicable to many human decision processes. MDP models a state space and an action space for all agents participating in the process. Actions from the agents influence the environment/states and the environment/states influence the agents' subsequent actions",null,null
21,453,null,null
22,Figure 1: Session search MDP. (example is from s32),null,null
23,"based on certain policies. A transition model between states indicates the dynamics of the entire system. In our MDP, queries are modeled as states. Previous queries that the user wrote influence the search results; the search results again influence the user's decision of the next query. This interaction continues until the search stops.",null,null
24,"As illustrated in Figure 1, we consider two agents in this entire process: the user agent and the search engine agent. The user agent's actions are mainly human actions that are able to change search results, such as adding and deleting query terms, i.e. query change. Clicking is a human action; however, it does not explicitly impact the retrieval. Therefore, it is not considered as a user action here. Query change is the only form of user action in this paper. Based on the user actions, we design corresponding policies for the search engine agent; which is the main focus of this paper.",null,null
25,"It is difficult to interpret the user intent [5, 31] behind query change. For instance, for a query change from Kurosawa to Kurosawa wife (s38), there is no indication about `wife' in the search results returned for the first query. However, Kurosawa's wife is actually among the information needs provided to the user by NIST's topic descriptions. Our experience with TREC Session tracks suggests that information needs and previous search results are two main factors that influence query change. However, knowing information needs before search could not easily be achieved. This paper focuses on utilizing evidence found in previous search results and the relationship between previous search results and query change to improve session search.",null,null
26,"In this paper, we summarize various types of query changes based on potential user intents into user agent policies. We further propose corresponding policies for the search engine agent and model them in the query change retrieval model (QCM), a novel reinforcement learning [16] inspired framework. The relevance of a document to the current query is recursively calculated as the reward beginning from the starting query and continuing until the current query. This research is perhaps the first to employ reinforcement learning to tackle session search. Our experiments demonstrate that the proposed approach is highly effective and outperforms the best performing TREC 2011 and 2012 session search systems.",null,null
