,sentence,label,data
,,,
0,Bias-Variance Decomposition of IR Evaluation,null,null
,,,
1,"Peng Zhang1, Dawei Song1,2, Jun Wang3, Yuexian Hou1",null,null
,,,
2,"1Tianjin Key Laboratory of Cognitive Computing and Application, Tianjin University, China 2The Computing Department, The Open University, United Kingdom",null,null
,,,
3,"3Department of Computer Science, University College London, United Kingdom",null,null
,,,
4,"{darcyzzj, dawei.song2010}@gmail.com, jun_wang@acm.org, yxhou@tju.edu.cn",null,null
,,,
5,ABSTRACT,null,null
,,,
6,"It has been recognized that, when an information retrieval (IR) system achieves improvement in mean retrieval effectiveness (e.g. mean average precision (MAP)) over all the queries, the performance (e.g., average precision (AP)) of some individual queries could be hurt, resulting in retrieval instability. Some stability/robustness metrics have been proposed. However, they are often defined separately from the mean effectiveness metric. Consequently, there is a lack of a unified formulation of effectiveness, stability and overall retrieval quality (considering both). In this paper, we present a unified formulation based on the bias-variance decomposition. Correspondingly, a novel evaluation methodology is developed to evaluate the effectiveness and stability in an integrated manner. A case study applying the proposed methodology to evaluation of query language modeling illustrates the usefulness and analytical power of our approach.",null,null
,,,
7,Category and Subject Descriptors: H.3.3 [Information Search and Retrieval],null,null
,,,
8,"General Terms: Theory, Measurement, Performance",null,null
,,,
9,"Keywords: Bias-Variance, Decomposition, Effectiveness, Stability, Robustness, Evaluation",null,null
,,,
10,1. INTRODUCTION,null,null
,,,
11,"Recently, it has been noticed that when we are trying to improve the mean retrieval effectiveness (e.g., measured by MAP [3]) over all queries, the stability of performance across different individual queries could be hurt. For example, compared with a baseline (using the original query in the first round retrieval), query expansion based on pseudo relevance feedback can generally achieve better MAP, but it can hurt the performance for some individual queries [2].",null,null
,,,
12,"In the literature, various stability (or robustness) measures, e.g., R-Loss [2], Robustness Index [2], and < Init [9] have been proposed. R - Loss computes the averaged net loss of relevant documents (due to query expansion failure) in the retrieved documents. <Init calculates the percent-",null,null
,,,
