,sentence,label,data
0,Ranking Document Clusters Using Markov Random Fields,null,null
1,Fiana Raiber fiana@tx.technion.ac.il,null,null
2,Oren Kurland kurland@ie.technion.ac.il,null,null
3,"Faculty of Industrial Engineering and Management, Technion Haifa 32000, Israel",null,null
4,ABSTRACT,null,null
5,"An important challenge in cluster-based document retrieval is ranking document clusters by their relevance to the query. We present a novel cluster ranking approach that utilizes Markov Random Fields (MRFs). MRFs enable the integration of various types of cluster-relevance evidence; e.g., the query-similarity values of the cluster's documents and queryindependent measures of the cluster. We use our method to re-rank an initially retrieved document list by ranking clusters that are created from the documents most highly ranked in the list. The resultant retrieval effectiveness is substantially better than that of the initial list for several lists that are produced by effective retrieval methods. Furthermore, our cluster ranking approach significantly outperforms stateof-the-art cluster ranking methods. We also show that our method can be used to improve the performance of (stateof-the-art) results-diversification methods.",null,null
6,Categories and Subject Descriptors: H.3.3 [Information Search and Retrieval]: Retrieval models,null,null
7,"General Terms: Algorithms, Experimentation",null,null
8,"Keywords: ad hoc retrieval, cluster ranking, query-specific clusters, markov random fields",null,null
9,1. INTRODUCTION,null,null
10,The cluster hypothesis [33] gave rise to a large body of work on using query-specific document clusters [35] for improving retrieval effectiveness. These clusters are created from documents that are the most highly ranked by an initial search performed in response to the query.,null,null
11,"For many queries there are query-specific clusters that contain a very high percentage of relevant documents [8, 32, 25, 14]. Furthermore, positioning the constituent documents of these clusters at the top of the result list yields highly effective retrieval performance; specifically, much better than that of state-of-the art retrieval methods that rank documents directly [8, 32, 25, 14, 10].",null,null
12,"As a result of these findings, there has been much work on ranking query-specific clusters by their presumed relevance",null,null
13,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. Request permissions from permissions@acm.org. SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. Copyright 2013 ACM 978-1-4503-2034-4/13/07 ...$15.00.",null,null
14,"to the query (e.g., [35, 22, 24, 25, 26, 14, 15]). Most previous approaches to cluster ranking compare a representation of the cluster with that of the query. A few methods integrate additional types of information such as inter-cluster and cluster-document similarities [18, 14, 15]. However, there are no reports of fundamental cluster ranking frameworks that enable to effectively integrate various information types that might attest to the relevance of a cluster to a query.",null,null
15,"We present a novel cluster ranking approach that uses Markov Random Fields. The approach is based on integrating various types of cluster-relevance evidence in a principled manner. These include the query-similarity values of the cluster's documents, inter-document similarities within the cluster, and measures of query-independent properties of the cluster, or more precisely, of its documents.",null,null
16,"A large array of experiments conducted with a variety of TREC datasets demonstrates the high effectiveness of using our cluster ranking method to re-rank an initially retrieved document list. The resultant retrieval performance is substantially better than that of the initial ranking for several effective rankings. Furthermore, our method significantly outperforms state-of-the-art cluster ranking methods. Although the method ranks clusters of similar documents, we show that using it to induce document ranking can help to substantially improve the effectiveness of (state-of-the-art) retrieval methods that diversify search results.",null,null
17,2. RETRIEVAL FRAMEWORK,null,null
18,Suppose that some search algorithm was employed over a corpus of documents in response to a query. Let Dinit be the list of the initially highest ranked documents. Our goal is to re-rank Dinit so as to improve retrieval effectiveness.,null,null
19,"To that end, we employ a standard cluster-based retrieval paradigm [34, 24, 18, 26, 15]. We first apply some clustering method upon the documents in Dinit; C l(Dinit) is the set of resultant clusters. Then, the clusters in C l(Dinit) are ranked by their presumed relevance to the query. Finally, the clusters' ranking is transformed to a ranking of the documents in Dinit by replacing each cluster with its constituent documents and omitting repeats in case the clusters overlap. Documents in a cluster are ordered by their query similarity.",null,null
20,"The motivation for employing the cluster-based approach just described follows the cluster hypothesis [33]. That is, letting similar documents provide relevance status support to each other by the virtue of being members of the same clusters. The challenge that we address here is devising a (novel) cluster ranking method -- i.e., we tackle the second step of the cluster-based retrieval paradigm.",null,null
21,333,null,null
22,"Figure 1: The three types of cliques considered for graph G. G is composed of a query node (Q) and three (for the sake of the example) nodes (d1, d2, and d3) that correspond to the documents in cluster C. (i) lQD contains the query and a single document from C; (ii) lQC contains all nodes in G; and, (iii) lC contains only the documents in C.",null,null
23,"Formally, let C and Q denote random variables that take as values document clusters and queries respectively. The cluster ranking task amounts to estimating the probability that a cluster is relevant to a query, p(C|Q):",null,null
24,p(C |Q),null,null
25,",",null,null
26,"p(C, Q) p(Q)",null,null
27,"ra,nk",null,null
28,"p(C, Q).",null,null
29,(1),null,null
30,The rank equivalence holds as clusters are ranked with respect to a fixed query.,null,null
31,"To estimate p(C, Q), we use Markov Random Fields (MRFs). As we discuss below, MRFs are a convenient framework for integrating various types of cluster-relevance evidence.",null,null
32,2.1 Using MRFs to rank document clusters,null,null
33,"An MRF is defined over a graph G. Nodes represent random variables and edges represent dependencies between these variables. Two nodes that are not connected with an edge correspond to random variables that are independent of each other given all other random variables. The set of nodes in the graph we construct is composed of a node representing the query and nodes representing the cluster's constituent documents. The joint probability over G's nodes, p(C, Q), can be expressed as follows:",null,null
34,"p(C, Q) , lL(G) l(l) ;",null,null
35,(2),null,null
36,Z,null,null
37,"L(G) is the set of cliques in G and l is a clique; l(l) is a potential (i.e., positive function) defined over l; Z ,",null,null
38,"C,Q lL(G) l(l) is the normalization factor that serves to ensure that p(C, Q) is a probability distribution. The normalizer need not be computed here as we rank clusters with respect to a fixed query.",null,null
39,A common instantiation of potential functions is [28]:,null,null
40,"l(l) d,""ef exp(lfl(l)),""",null,null
41,"where fl(l) is a feature function defined over the clique l and l is the weight associated with this function. Accordingly, omitting the normalizer from Equation 2, applying the rank-preserving log transformation, and substituting the potentials with the corresponding feature functions results in our ClustMRF cluster ranking method:",null,null
42,"p(C|Q) ra,nk",null,null
43,l fl (l).,null,null
44,(3),null,null
45,lL(G),null,null
46,"This is a generic linear (in feature functions) cluster ranking function that depends on the graph G. To instantiate a specific ranking method, we need to (i) determine G's structure,",null,null
47,"specifically, its clique set L(G); and, (ii) associate feature functions with the cliques. We next address these two tasks.",null,null
48,2.1.1 Cliques and feature functions,null,null
49,We consider three types of cliques in the graph G. These are depicted in Figure 1. In what follows we write d  C to indicate that document d is a member of cluster C.,null,null
50,"The first clique (type), lQD, contains the query and a single document in the cluster. This clique serves for making inferences based on the query similarities of the cluster's constituent documents when considered independently. The second clique, lQC , contains all nodes of the graph; that is, the query Q and all C's constituent documents. This clique is used for inducing information from the relations between the query-similarity values of the cluster's constituent documents. The third clique, lC, contains only the cluster's constituent documents. It is used to induce information based on query-independent properties of the cluster's documents.",null,null
51,"In what follows we describe the feature functions defined over the cliques. In some cases a few feature functions are defined for the same clique, and these are used in the summation in Equation 3. Note that the sum of feature functions is also a feature function. The weights associated with the feature functions are set using a train set of queries. (Details are provided in Section 4.1.)",null,null
52,The lQD clique. High query similarity exhibited by C's,null,null
53,constituent documents can potentially imply to C's rele-,null,null
