,sentence,label,data
,,,
0,Query Change as Relevance Feedback in Session Search,null,null
,,,
1,"Sicong Zhang, Dongyi Guan, Hui Yang",null,null
,,,
2,Department of Computer Science Georgetown University,null,null
,,,
3,"37th and O Street, NW, Washington, DC 20057 USA",null,null
,,,
4,"{sz303, dg372}@georgetown.edu, huiyang@cs.georgetown.edu",null,null
,,,
5,ABSTRACT,null,null
,,,
6,"Session search retrieves documents for an entire session. During a session, users often change queries to explore and investigate the information needs. In this paper, we propose to use query change as a new form of relevance feedback for better session search. Evaluation conducted over the TREC 2012 Session Track shows that query change is a highly effective form of feedback as compared with existing relevance feedback methods. The proposed method outperforms the state-of-the-art relevance feedback methods for the TREC 2012 Session Track by a significant improvement of >25%.",Y,null
,,,
7,Categories and Subject Descriptors,null,null
,,,
8,H.3.3 [Information Systems ]: Information Storage and Retrieval--Information Search and Retrieval,null,null
,,,
9,Keywords,null,null
,,,
10,Relevance Feedback; Session Search; Query Change,null,null
,,,
11,1. INTRODUCTION,null,null
,,,
12,"Session search retrieves documents for an entire session of queries. [3, 4]. It allows the user to constantly modify queries in order to find relevant documents. Session search involves many interactions between the search engine and the user. The challenge for session search is how to make use of these interactions and the user feedback to effectively improve search accuracy. In TREC (Text REtrieval Conference) 2012 Session tracks [6], the users (NIST assessors) clicked retrieved documents and interacted with a search engine to produce the queries and sessions. For each intermediate query, a retrieved document set containing the top 10 retrieval results ranked in decreasing relevance for the query are kept. The clicked data contains the documents clicked by users, their clicking orders, and dwell time. Figure 1 illustrates the interactions among the user and the search engine.",Y,null
,,,
13,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM or the author must be honored. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. Copyright 2013 ACM 978-1-4503-2034-4/13/07 ...$15.00.",null,null
,,,
14,Figure 1: Session search. (TREC 2012 session 85),Y,null
,,,
15,"Relevance feedback is a popular IR technique. By expanding queries with terms from relevant feedback documents, relevance feedback is able to generate better queries and uses them for better retrieval accuracy. Commonly used relevant feedback schemes include Rocchio with real user feedback [5], pseudo relevance feedback [1],and implicit relevant feedback [7]. Real user feedback is obtained from human assessors that indicate the relevance of a document retrieved for a query. Pseudo relevance feedback, also known as blind relevance feedback, that assumes that the top retrieved documents are relevant, and makes query expansion based on these pseudo relevant documents. Implicit relevance feedback is the form of feedback that is inferred from user behaviors, such as user clicks, clicking order, and dwell time.",null,null
,,,
16,"In this paper, we propose to use query change as a new form of relevance feedback in session search. Our method utilizes editing changes between two adjacent queries, and the relationship between query change and retrieved documents for the earlier query to enhance session search. Our experiments demonstrate that the proposed approach outperforms other relevance feedback methods.",null,null
,,,
17,2. DEFINING QUERY CHANGE,null,null
,,,
18,"We represent a search session S as a series of queries {q1, ..., qi, ..., qn}. For an individual query qi, we can write it as a combination of the common part and the changes between it and its previous query: qi , (qi  qi-1) + qi.",null,null
,,,
