,sentence,label,data
0,A General Evaluation Measure for Document Organization Tasks,null,null
1,Enrique Amigó,null,null
2,"E.T.S.I. Informática UNED Juan del Rosal, 16 Madrid, Spain",null,null
3,enrique@lsi.uned.es,null,null
4,Julio Gonzalo,null,null
5,"E.T.S.I. Informática UNED Juan del Rosal, 16 Madrid, Spain",null,null
6,julio@lsi.uned.es,null,null
7,Felisa Verdejo,null,null
8,"E.T.S.I. Informática UNED Juan del Rosal, 16 Madrid, Spain",null,null
9,felisa@lsi.uned.es,null,null
10,ABSTRACT,null,null
11,"A number of key Information Access tasks ­ Document Retrieval, Clustering, Filtering, and their combinations ­ can be seen as instances of a generic document organization problem that establishes priority and relatedness relationships between documents (in other words, a problem of forming and ranking clusters). As far as we know, no analysis has been made yet on the evaluation of these tasks from a global perspective. In this paper we propose two complementary evaluation measures ­ Reliability and Sensitivity ­ for the generic Document Organization task which are derived from a proposed set of formal constraints (properties that any suitable measure must satisfy).",null,null
12,"In addition to be the first measures that can be applied to any mixture of ranking, clustering and filtering tasks, Reliability and Sensitivity satisfy more formal constraints than previously existing evaluation metrics for each of the subsumed tasks. Besides their formal properties, its most salient feature from an empirical point of view is their strictness: a high score according to the harmonic mean of Reliability and Sensitivity ensures a high score with any of the most popular evaluation metrics in all the Document Retrieval, Clustering and Filtering datasets used in our experiments.",null,null
13,Categories and Subject Descriptors,null,null
14,B.8 [Performance and Reliability]: General,null,null
15,General Terms,null,null
16,"Measurement, Performance",null,null
17,Keywords,null,null
18,IR effectiveness measures,null,null
19,1. INTRODUCTION,null,null
20,Some key Information Access tasks can be seen as instances of a generic document organization problem that es-,null,null
21,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. Request permissions from permissions@acm.org. SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. Copyright 2013 ACM 978-1-4503-2034-4/13/07 ...$15.00.",null,null
22,"tablishes priority (ranking) and relatedness (clustering) relationships between documents. Let us think of a generic document organization system as a function from document pairs d, d into one of these possible relationships: , which means that d has more priority than d , and , which means that d and d have some kind of topical equivalence. We will use the notation for the cases in which the other two relations do not hold, and the notation {d1, d2 . . . dn} to indicate that d1 . . . dn are all related via the topical equivalence relation .",null,null
23,"This general problems subsumes: Document Ranking. This case is illustrated in Table 1. The gold standard establishes (at least) two priority levels (relevant versus non-relevant), and the system output returns an ordered list with one priority level per document. For clarity, in the table we use a bold font for relevant documents. Note that, in this problem, it is assumed that there is an unlimited amount of irrelevant documents, while the set of relevant documents is limited. Both the gold standard and the system output contain, implicitly, an unlimited set of documents in the last level. The gold standard contains two priority levels (with the documents manually judged) while the system output contains as many levels as returned documents. Document Filtering. Table 2 illustrates this case; now, both the gold standard and the system output consist of two priority levels (relevant and irrelevant). Document Clustering is exemplified in Table 3. Now there is only one priority level, and a set of clusters which contain related documents. Both the gold standard and the system output have the same form. Table 4 illustrates the variant of overlapping clustering, where a document may simultaneously appear in more than one cluster. Evaluation metrics have been extensively discussed for each of these tasks. There are, however, many practical problems where the system must be able both to detect topical relationships (clustering documents) and relative priorities (some clusters are more relevant than others). Let us give a couple of examples: Alert detection. A number of practical information access problems involve detecting, in an incoming stream of documents, new information that is both novel and of high priority. Online Reputation Management, for instance, involves monitoring online information about an entity (a company, brand, product, person, etc.), clustering texts into the main topics, and establishing which of them have higher priority (for instance, those that may potentially damage the reputation of the entity).",null,null
24,643,null,null
25,"Gold Standard d1, d2, d3",null,null
26,"d4, d5, d6, d7 ..dn",null,null
27,System Output,null,null
28,"d1 d2 d6 d3 d14 d4, d5, d7, ..dn",null,null
29,Table 1: Example of Document Ranking task. Vertical ordering indicates relative priorities,null,null
30,"Goldstandard d1, d2 , d3",null,null
31,"d4, d5, d6, d7, d8 System output d1 , d2 , d4",null,null
32,"d3, d5, d6, d7, d8",null,null
33,Table 2: Example of filtering task,null,null
34,"Search Results Organization. Given the set of top ranked documents retrieved for a query, a mechanism to group related documents and assign priorities between clusters can be used to improve search results in many ways: (i) to enhance search results diversity by maximizing the number of highly relevant topics represented in the top results; (ii) to provide keyword suggestions to refine the query, sampled from the most relevant clusters; (iii) to directly display search results as a ranked list of relevant topics corresponding to alternative query interpretations, subtopics or facets in the retrieved documents.",null,null
35,"This type of tasks (and others such as composite retrieval) ­ which are more complex than the standard ranking and clustering problems ­ still match the generic Document Organization task as we have defined it. An example is shown in Table 5. In the gold standard there is, for instance, one topic with two documents (d1  d2) at the top priority level, and two topics at the second level (d3  d4 and d5  d6). In the next three priority levels there are two single documents and another topic. The example includes overlapping clusters: for instance, d5 is relevant for two topics, one in the second priority level and another one in the fourth.",null,null
