,sentence,label,data
,,,
0,A Framework for BM25F-based XML Retrieval,null,null
,,,
1,Kelly Y. Itakura,null,null
,,,
2,"David R. Cheriton School of Computer Science University of Waterloo 200 University Ave. W. Waterloo, ON, Canada",null,null
,,,
3,yitakura@cs.uwaterloo.ca,null,null
,,,
4,Charles L.A. Clarke,null,null
,,,
5,"David R. Cheriton School of Computer Science University of Waterloo 200 University Ave. W. Waterloo, ON, Canada",null,null
,,,
6,claclark@uwateloo.ca,null,null
,,,
7,ABSTRACT,null,null
,,,
8,"We evaluate a framework for BM25F-based XML element retrieval. The framework gathers contextual information associated with each XML element into an associated field, which we call a characteristic field. The contents of the element and the contents of the characteristic field are then treated as distinct fields for BM25F weighting purposes. Evidence supporting this framework is drawn from both our own experiments and experiments reported in related work.",null,null
,,,
9,Categories and Subject Descriptors,null,null
,,,
10,H.3.3 [Information Search and Retrieval]: Retrieval models,null,null
,,,
11,General Terms,null,null
,,,
12,"Theory, Experimentation",null,null
,,,
13,Keywords,null,null
,,,
14,"XML retrieval, BM25, BM25F, Wikipedia, book search",null,null
,,,
15,1. INTRODUCTION,null,null
,,,
16,"INEX [1], the annual Initiative for the Evaluation of XML retrieval, includes experiments on ad hoc focused XML element retrieval, where the task is to return a ranked list of document elements (e.g., paragraphs, sections, abstracts) in response to a previously unseen query. Elements are required to be non-overlapping, so that no returned element contains another, but otherwise any document element may be returned.",null,null
,,,
17,"While various participating groups have reported attempts to exploit XML structure in order to improve performance on this task, none of these efforts have consistently outperformed the simple approach of applying Okapi BM25 [12] to score individual XML elements and then filtering the resulting ranked list to remove overlap. Under this approach, each element is scored as if it were an independent document. The context of the element -- such as information appearing in the elements that surround it -- is ignored. Runs using this basic approach ranked third in 2004, third in 2007, and first in 2008 [4, 5, 9].",null,null
,,,
18,"Okapi BM25 is a well-established ranking formula, which has proven its value across a wide range of domains and ap-",null,null
,,,
19,"Copyright is held by the author/owner(s). SIGIR'10, July 19­23, 2010, Geneva, Switzerland. ACM 978-1-60558-896-4/10/07.",null,null
,,,
20,"plications. For XML element retrieval, we use the following version:",null,null
,,,
21,s(E),null,null
,,,
22,tQ,null,null
,,,
23,Wt,null,null
,,,
24,"fE,t",null,null
,,,
25,"fE,t(k + k(1 -",null,null
,,,
26,+ 1) b+b,null,null
,,,
27,elE avgdl,null,null
,,,
28,),null,null
,,,
29,",",null,null
,,,
30,-1,null,null
,,,
31,"where Q is a set of query terms, Wt is the IDF weight of the term t, fE,t is the term frequencies in an element E, elE is an element length of E, and avgdl is the average document length in the collection. In applying BM25 to element retrieval, we continue to use document-level statistics for the computation of Wt.",null,null
,,,
32,"Robertson et al. [2, 13] describe BM25F, an extension of BM25 that exploits structural information. Under BM25F, terms contained in a document's title, for example, may be given more weight than terms contained in the document's body.",null,null
,,,
33,"In this paper, we explore a framework for adapting BM25F to XML element retrieval. Under this framework, we construct two fields for each element. One field contains the contents of the element itself; the other field, called the characteristic field, contains contextual information associated with the element. This contextual information will vary from domain to domain, but might include the title of the overall document, titles from containing elements, and document metadata.",null,null
,,,
34,2. BM25F,null,null
,,,
35,"Using BM25F, an element's score is computed as follows:",null,null
,,,
36,BM 25F,null,null
,,,
37,(e),null,null
,,,
38,",",null,null
,,,
39,tqe,null,null
,,,
40,K,null,null
,,,
41,"xe,t + xe,t",null,null
,,,
42,Wt,null,null
,,,
43,",",null,null
,,,
44,"where q is a query term, xe,t is a weighted normalized term frequency, K is a tunable parameter, and Wt is documentlevel IDF for a term t. To obtain xe,t, length normalization is first performed separately for each field f associated with an",null,null
,,,
45,"element e, producing field-specific normalized term frequen-",null,null
,,,
46,"cies. These normalized term frequencies xe,f,t are multiplied by field-specific weights Wf and summed to obtain xe,t",null,null
,,,
47,"xe,f,t ,",null,null
,,,
48,"xe,f,t",null,null
,,,
49,1,null,null
,,,
50,+,null,null
,,,
51,Bf,null,null
,,,
52,(,null,null
,,,
53,"le,f lf",null,null
,,,
54,- 1),null,null
,,,
55,", xe,t ,",null,null
,,,
56,f,null,null
,,,
57,"Wf · xe,f,t ,",null,null
,,,
58,"where xe,f,t is the term frequency of t in field f of element e, Bf is a tunable parameter, le,f is the length of f in e, and lf is the average field length of f . We report the results obtained by treating average document and field lengths as",null,null
,,,
59,"a constant, but later experiments that treated them as pa-",null,null
,,,
60,rameters seem to give no advantage.,null,null
,,,
61,843,null,null
,,,
62,Table 1: Adhoc Focused Retrieval,null,null
,,,
63,Run,null,null
,,,
64,iP[0.01] rank,null,null
,,,
65,BM25F 0.6333 1,null,null
,,,
66,BM25 0.5940 12,null,null
,,,
67,"For INEX 2005, Robertson et al. applied an earlier version of BM25F to XML element retrieval [8, 11], reporting 65% improvements over BM25 measured by nxCG(10) on INEX IEEE collection with a different task where overlap is allowed. In that work, an element's score is computed from multiple fields, which may include the body of the element, the document's title, the document's abstract, and ancestral section titles.",null,null
,,,
