,sentence,label,data
,,,
0,Efficient Partial-Duplicate Detection Based on Sequence Matching,null,null
,,,
1,"Qi Zhang, Yue Zhang, Haomin Yu, Xuanjing Huang",null,null
,,,
2,"School of Computer Science, Fudan University 825 Zhangheng Road, Shanghai, P.R.China",null,null
,,,
3,"{qi_zhang, 09210240052, 09210240086, xjhuang}@fudan.edu.cn",null,null
,,,
4,ABSTRACT,null,null
,,,
5,"With the ever-increasing growth of the Internet, numerous copies of documents become serious problem for search engine, opinion mining and many other web applications. Since partial-duplicates only contain a small piece of text taken from other sources and most existing near-duplicate detection approaches focus on document level, partial duplicates can not be dealt with well. In this paper, we propose a novel algorithm to realize the partial-duplicate detection task. Besides the similarities between documents, our proposed algorithm can simultaneously locate the duplicated parts. The main idea is to divide the partial-duplicate detection task into two subtasks: sentence level near-duplicate detection and sequence matching. For evaluation, we compare the proposed method with other approaches on both English and Chinese web collections. Experimental results appear to support that our proposed method is effectively and efficiently to detect both partial-duplicates on large web collections.",null,null
,,,
6,Categories and Subject Descriptors,null,null
,,,
7,"H.3.3 [Information Storage and Retrieval]: Information Search and Retrieval - Information Search and Retrieval; H.3.7 [Digital Libraries]: Collection, Systems Issues",null,null
,,,
8,General Terms,null,null
,,,
9,"Algorithms, Experimentation.",null,null
,,,
10,Keywords,null,null
,,,
11,"Partial-Duplicate Detection, Sequence Matching, MapReduce",null,null
,,,
12,1. INTRODUCTION,null,null
,,,
13,"Because of the explosion of Internet and the fact that digital documents can be easily replicated, enormous duplicated web pages and mirrored documents cause serious problem",null,null
,,,
14,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, to republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'10, July 19­23, 2010, Geneva, Switzerland. Copyright 2010 ACM 978-1-60558-896-4/10/07 ...$10.00.",null,null
,,,
15,"for search engine, product review, and many other Web applications. Along with the increasing requirements, nearduplicate detection has received much attentions in recent years [24, 25, 11, 26, 20].",null,null
,,,
16,"Existing studies on near-duplicate detection usually focus on the whole document level to figure out web pages that have the same content but only differ in the framing, navigation bar, advertisements, footer, and so on. Thus there are several factors that can not be well processed by existing methods.",null,null
,,,
17,"Collection: Figure 1 shows a pair of Web pages1 2 which both of contain the article ""Droid is No. 2 in Android traffic: Admob"". Besides this article, the page in Figure 1.(a) contains another nine related ones. Thus, the similarity between the pages in Figure 1.(a) and (b) is low in the document level.",null,null
,,,
18,"Multiple-page: In order to facilitate user's browsing, some articles are divided into multiple pages. Websites may use different strategies to split articles. Moveover, a number of websites may display the article in one page according to their own styles. It also leads to the similarities between the pages are low in document level.",null,null
,,,
19,"Threads in Forum: Millions of people contribute more than 10 gigabytes content everyday through forums, blogs and other consumer-generated mediums [21]. However, user generated content often contains a couple of sentences/pragraphs copied from news sites or other users [14]. Since the duplications are usually only a small piece of text, they can not be effectively detected by existing methods.",null,null
,,,
