,sentence,label,data
,,,
0,"Score Distribution Models: Assumptions, Intuition, and Robustness to Score Manipulation",null,null
,,,
1,Evangelos Kanoulas,null,null
,,,
2,Keshi Dai,null,null
,,,
3,Virgil Pavlu,null,null
,,,
4,Javed A. Aslam,null,null
,,,
5,Department of Information Studies University of Sheffield,null,null
,,,
6,"Regent Court, 211 Portobello Street Sheffield S1 4DP, UK",null,null
,,,
7,e.kanoulas@sheff.ac.uk,null,null
,,,
8,College of Computer and Information Science Northeastern University,null,null
,,,
9,"360 Huntington Ave, #202 WVH Boston, MA 02115, USA",null,null
,,,
10,"{daikeshi, vip, jaa}@ccs.neu.edu",null,null
,,,
11,ABSTRACT,null,null
,,,
12,"Inferring the score distribution of relevant and non-relevant documents is an essential task for many IR applications (e.g. information filtering, recall-oriented IR, meta-search, distributed IR). Modeling score distributions in an accurate manner is the basis of any inference. Thus, numerous score distribution models have been proposed in the literature. Most of the models were proposed on the basis of empirical evidence and goodness-of-fit. In this work, we model score distributions in a rather different, systematic manner. We start with a basic assumption on the distribution of terms in a document. Following the transformations applied on term frequencies by two basic ranking functions, BM25 and Language Models, we derive the distribution of the produced scores for all documents. Then we focus on the relevant documents. We detach our analysis from particular ranking functions. Instead, we consider a model for precision-recall curves, and given this model, we present a general mathematical framework which, given any score distribution for all retrieved documents, produces an analytical formula for the score distribution of relevant documents that is consistent with the precision-recall curves that follow the aforementioned model. In particular, assuming a Gamma distribution for all retrieved documents, we show that the derived distribution for the relevant documents resembles a Gaussian distribution with a heavy right tail.",null,null
,,,
13,Categories and Subject Descriptors: H.3.3 [Information Search and Retrieval] Retrieval models,null,null
,,,
14,"General Terms: Theory, Measurement",null,null
,,,
15,"Keywords: information retrieval, score distribution, density functions, recall-precision curve",null,null
,,,
16,1. INTRODUCTION,null,null
,,,
17,Given a user request an information retrieval system assigns scores to each document in the underlying collection,null,null
,,,
18,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, to republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'10, July 19­23, 2010, Geneva, Switzerland. Copyright 2010 ACM 978-1-60558-896-4/10/07 ...$10.00.",null,null
,,,
19,"according to some definition of relevance of each document to the user's request and returns a ranked list of documents to the user. In reality, this ranked list of documents is a mixture of both relevant and non-relevant documents. For a wide range of retrieval applications (e.g. information filtering, topic detection, meta-search, distributed IR), modeling and inferring the distribution of relevant and non-relevant documents over scores in a reasonable way can be highly beneficial. For instance, in information filtering, topic detection and recall-oriented retrieval, modeling the score distributions of relevant and non-relevant documents can be utilized to find the appropriate threshold between relevant and non-relevant documents [16, 17, 2, 19, 9, 15]. In distributed IR and meta-search it can be used to normalize document scores and combine different collections or the outputs of several search engines [5, 12].",null,null
,,,
