,sentence,label,data
,,,
0,Extending Average Precision to Graded Relevance Judgments,null,null
,,,
1,Stephen E. Robertson Evangelos Kanoulas,null,null
,,,
2,Emine Yilmaz,null,null
,,,
3,ser@microsoft.com,null,null
,,,
4,e.kanoulas@sheff.ac.uk eminey@microsoft.com,null,null
,,,
5,"Microsoft Research 7 JJ Thomson Avenue Cambridge CB3 0FB, UK",null,null
,,,
6,"Department of Information Studies University of Sheffield Sheffield S1 4DP, UK",null,null
,,,
7,ABSTRACT,null,null
,,,
8,"Evaluation metrics play a critical role both in the context of comparative evaluation of the performance of retrieval systems and in the context of learning-to-rank (LTR) as objective functions to be optimized. Many different evaluation metrics have been proposed in the IR literature, with average precision (AP) being the dominant one due a number of desirable properties it possesses. However, most of these measures, including average precision, do not incorporate graded relevance.",null,null
,,,
9,"In this work, we propose a new measure of retrieval effectiveness, the Graded Average Precision (GAP). GAP generalizes average precision to the case of multi-graded relevance and inherits all the desirable characteristics of AP: it has a nice probabilistic interpretation, it approximates the area under a graded precision-recall curve and it can be justified in terms of a simple but moderately plausible user model. We then evaluate GAP in terms of its informativeness and discriminative power. Finally, we show that GAP can reliably be used as an objective metric in learning to rank by illustrating that optimizing for GAP using SoftRank and LambdaRank leads to better performing ranking functions than the ones constructed by algorithms tuned to optimize for AP or NDCG even when using AP or NDCG as the test metrics.",null,null
,,,
10,Categories and Subject Descriptors: H.3.3 [Information Search and Retrieval],null,null
,,,
11,"General Terms: Experimentation, Measurement, Performance",null,null
,,,
12,"Keywords: information retrieval, effectiveness metrics, average precision, graded relevance, learning to rank",null,null
,,,
13,We gratefully acknowledge the support provided by the European Commission grants FP7-ICT-248347 and FP7PEOPLE-2009-IIF-254562.,null,null
,,,
14,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, to republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'10, July 19­23, 2010, Geneva, Switzerland. Copyright 2010 ACM 978-1-60558-896-4/10/07 ...$10.00.",null,null
,,,
15,1. INTRODUCTION,null,null
,,,
16,"Evaluation metrics play a critical role both in the context of comparative evaluation of the performance of retrieval systems and in the context of learning-to-rank (LTR) as objective functions to be optimized. Many different evaluation metrics have been proposed and studied in the literature. Even though different metrics evaluate different aspects of retrieval effectiveness, only a few of them are widely used, with average precision (AP) being perhaps the most commonly used such metric. AP has been the dominant systemoriented evaluation metric in IR for a number of reasons:",null,null
,,,
17,· It has a natural top-heavy bias. · It has a nice probabilistic interpretation [25]. · It has an underlying theoretical basis as it corresponds,null,null
,,,
18,to the area under the precision recall curve. · It can be justified in terms of a simple but moderately,null,null
,,,
19,plausible user model [16]. · It appears to be highly informative; it predicts other,null,null
,,,
20,metrics well [2]. · It results in good performance ranking functions when,null,null
,,,
21,"used as objective in learning-to-rank [27, 24].",null,null
,,,
22,"The main criticism to average precision is that it is based on the assumption that retrieved documents can be considered as either relevant or non-relevant to a user's information need. Thus, documents of different relevance grades are treated as equally important with relevance conflated into two categories. This assumption is clearly not true: by nature, some documents tend to be more relevant than others and intuitively the more relevant a document is the more important it is for a user. Further, when AP is used as an objective metric to be optimized in learning to rank, the training algorithm is also missing this valuable information.",null,null
,,,
23,"For these reasons, a number of evaluation metrics that utilize multi-graded relevance judgments has appeared in the literature (e.g. [15, 8, 9, 19, 17]), with nDCG [8, 9] being the most popular among them, especially in the context of learning-to-rank as most learning to rank algorithms are designed to optimize for nDCG [6, 5, 22, 24].",null,null
,,,
24,"In the framework used to define nDCG, a relevance score is mapped to each relevance grade, e.g. 3 for highly relevant documents, 2 for fairly relevant documents and so on. The relevance score of each document is viewed as the gain returned to a user when examining the document (utility of the document). To account for the late arrival of relevant documents gains are then discounted by a function of the rank. The discount function is viewed as a measure of the",null,null
,,,
25,603,null,null
,,,
26,"patience of a user to step down the ranked list of documents. The discounted gain values are then summed progressively from rank 1 to k. This discounted cumulative gain at rank k is finally normalized in a 0 to 1 range to enable averaging the values of the metric over a number of queries, resulting in the normalized Discounted Cumulative Gain, nDCG.",null,null
,,,
27,"The nDCG metric is thus a functional of a gain and a discount function and thus it can accommodate different user search behavior patterns on different retrieval task scenarios. As it has been illustrated by a number of correlation studies different gain and discount functions lead to radically different rankings of retrieval systems [23, 12, 11].",null,null
,,,
28,"Despite the great flexibility nDCG offers, defining gain and discount functions in a meaningful way is a difficult task. Given the infinite number of possible discount and gain functions, the vast differences in users search behavior, the many different possible retrieval tasks and the difficulty in measuring user satisfaction, a complete and rigorous analysis of the relationship between different gain and discount functions and user satisfaction under different retrieval scenarios is prohibitively expensive, if at all possible.",null,null
,,,
29,"For this reason, in the past, the selection of the gain and discount functions has been done rather arbitrarily, based on speculations of the search behavior of an average user and speculations of the correlation of the metric to user satisfaction. For instance, Burges et al. [5], introduced an exponential gain function (2rel(r) - 1, where rel(r) is the relevance score of the document at rank r) to express the fact that a highly relevant document is very much more valuable than one of a slightly lower grade. Further, the logarithmic discount function (1/log(r + 1)) dominated the literature compared to the linear one (1/r) based on the speculation that the gain a user obtains by moving down the ranked list of documents does not drop as sharply as indicated by the linear discount.",null,null
,,,
30,"Despite the reasonable assumptions behind the choice of the gain and discount function that dominates nowadays the literature, recent work [1] demonstrated that cumulative gain without discounting (CG) is more correlated to user satisfaction than discounted cumulative gain (DCG) and nDCG (at least when computed at rank 100). This result not only strongly questions the validity of the aforementioned assumptions but mostly underlines the difficulty in specifying gain and discount functions in a meaningful manner.",null,null
,,,
31,"Due to the above difficulties associated with the current multigraded evaluation metrics, even when multigraded relevance judgments are available, average precision is still reported (together with the multigraded metrics) by converting the relevance judgments to binary [4, 3]. Thus, despite the invalid assumption of binary relevance, average precision remains one of the most popular metrics used by IR researchers (e.g. in TREC [3]).Furthermore, even though AP is wasting valuable information in the context of learningto-rank, since it ignores the swaps between documents of different positive relevance grades, it has been successfully used as an objective metric [27]. Therefore, we believe that a direct extension of the metric to the multigraded case in a systematic manner is needed and it will become a valuable tool for the community both in the context of evaluation and in the context of LTR.",Y,
,,,
32,"In this paper, we generalize average precision to the multigraded relevance case in a systematic manner, proposing a",null,null
,,,
33,"new metric, the graded average precision (GAP). The GAP metric is a direct extension of AP and thus it inherits all the desirable properties that average precision has:",null,null
,,,
34,· It has the same natural top-heavy bias average precision has.,null,null
,,,
35,· It has a nice probabilistic interpretation. · It has an underlying theoretical basis as it corresponds,null,null
,,,
36,"to the area under the ""graded"" precision-recall curve. · It can be justified in terms of a simple but moderately",null,null
,,,
37,plausible user model similarly to AP · It appears to be highly informative. · When used as an objective function in learning-to-rank,null,null
,,,
38,it results in good performance retrieval systems (it outperforms both AP and nDCG).,null,null
,,,
39,The incorporation of multi-graded relevance in average precision becomes possible via a simple probabilistic user model which naturally dictates to what extend documents of different relevance grades account for the effectiveness score. This user model corresponds to one of the approaches briefly discussed in Sakai and Robertson [20]. This model offers an alternative way of thinking about graded relevance compared to the notion of utility employed by nDCG and other multi-graded metrics.,null,null
,,,
40,"Sakai [19] for instance has previously introduced a multigraded measure (the Q-measure) which has been shown to behave similarly to AP for ranks above R (where R is the number of relevant documents in the collection). Nevertheless, the incorporation of graded relevance by the Q-measure follows the same model with nDCG. GAP on the other hand is based on the well-trusted notions of precision and recall as is AP.",null,null
,,,
41,"In what follows, we first describe the user model on which GAP is based and define the new metric. We then describe some desirable properties GAP possesses. In particular, we describe a probabilistic interpretation of GAP, generalize precision-recall curves for the multigraded relevance case and show that GAP is an approximation to the area under the graded precision-recall curves. Further, we evaluate GAP in terms of informativeness [2] and discriminative power [18]. Finally, we extend two popular LTR algorithms, SoftRank [22] and LambdaRank [6], to optimize for GAP and test the performance of the resulting ranking functions over different collections.",null,null
,,,
42,2. GRADED AVERAGE PRECISION (GAP),null,null
,,,
43,2.1 User Model,null,null
,,,
44,"We start from a rudimentary user model, as follows: as-",null,null
,,,
45,"sume that the user actually has a binary view of relevance,",null,null
,,,
46,determined by thresholding the relevance scale {0..c}. We,null,null
,,,
47,describe this model probabilistically ­ we have a probabil-,null,null
,,,
48,"ity gi that the user sets the threshold at grade i, in other",null,null
,,,
49,"words regards grades i, ..., c as relevant and the others as",null,null
,,,
50,non-relevant. We consider this probability to be defined over,null,null
,,,
51,the space of users. These should be exclusive and exhaustive,null,null
,,,
52,probabilities:,null,null
,,,
53,Pc,null,null
,,,
54,"j,1",null,null
,,,
55,gj,null,null
,,,
56,", 1.",null,null
,,,
57,2.2 Definition of GAP,null,null
,,,
58,"Now, we want some form of expected average precision, the expectation being over this afore-defined probabilistic event space. Simple interpretation of this (just calculate",null,null
,,,
59,604,null,null
,,,
60,average precision separately for each grade and take a proba-,null,null
,,,
61,"bilistically weighted combination) has problems; for instance,",null,null
,,,
62,"in the case of an ideal ranked list, when there are no docu-",null,null
,,,
63,"ments in some grades, the effectiveness score returned is less",null,null
,,,
64,"than the optimal value of 1. So, instead, we extend the non-",null,null
,,,
65,"interpolated form of AP; that is, we step down the ranked",null,null
,,,
66,"list, looking at each relevant document in turn (the ""pivot""",null,null
,,,
67,document) and compute the expected precision at this rank.,null,null
,,,
68,"With an appropriate normalization at the end, this defines",null,null
,,,
69,the graded average precision (GAP).,null,null
,,,
70,"In particular, suppose we have a ranked list of documents,",null,null
,,,
71,and document dn at rank n has relevance in  {0..c}. If,null,null
,,,
72,"in > 0, dn, as pivot document, will contribute a precision",null,null
,,,
73,"value to the average precision calculations for each grade j,",null,null
,,,
74,"0 < j  in, since for any threshold set at grades less than or",null,null
,,,
75,"equal to in, dn is considered relevant. The binary precision",null,null
,,,
76,value,null,null
,,,
77,for,null,null
,,,
78,each,null,null
,,,
79,grade,null,null
,,,
80,j,null,null
,,,
81,"is,",null,null
,,,
82,1 n,null,null
,,,
83,(|dm,null,null
,,,
84,:,null,null
,,,
85,m,null,null
,,,
86,"n, im",null,null
,,,
87,"j|),",null,null
,,,
88,while,null,null
,,,
89,the expected precision at rank n over the aforementioned,null,null
,,,
90,"probabilistic user space can be computed as,",null,null
,,,
91,in,null,null
,,,
92,X,null,null
,,,
93,",,",null,null
,,,
94,1,null,null
,,,
95,«,null,null
,,,
96,"E[P Cn] ,",null,null
,,,
97,"n |dm : m  n, im  j| · gj",null,null
,,,
98,"j,1",null,null
,,,
99,"Let I(i, j) be an indicator variable equal to 1 if grade i is",null,null
,,,
100,"larger than or equal to grade j and 0 otherwise. Then, the",null,null
,,,
101,"expected precision at rank n can also be written as,",null,null
,,,
102,in,null,null
,,,
103,X,null,null
,,,
104,",,",null,null
,,,
105,1,null,null
,,,
106,«,null,null
,,,
107,"E[P Cn] ,",null,null
,,,
108,"n |dm : m  n, im  j| · gj",null,null
,,,
109,"j,1",null,null
,,,
110,1,null,null
,,,
111,in,null,null
,,,
112,X,null,null
,,,
113,n,null,null
,,,
114,X,null,null
,,,
115,", n",null,null
,,,
116,gj,null,null
,,,
117,"I(im, j)",null,null
,,,
118,"j,1 m,1",null,null
,,,
119,1,null,null
,,,
120,"n min(in,im)",null,null
,,,
121,XX,null,null
,,,
122,", n",null,null
,,,
123,gj if im > 0,null,null
,,,
124,"m,1 j,1",null,null
,,,
125,"By observing the new form of calculation of E[P Cn], we can compute the contribution of each document ranked at m  n to this weighted sum for those grades j  im. Thus we define a contribution function:",null,null
,,,
126," m,n ,",null,null
,,,
127,"Pmin(im ,in )",null,null
,,,
128,"j,1",null,null
,,,
129,gj,null,null
,,,
130,0,null,null
,,,
131,if im > 0 otherwise,null,null
,,,
132,Now the contribution from the pivot document can be,null,null
,,,
133,defined,null,null
,,,
134,"as,",null,null
,,,
135,E[P Cn],null,null
,,,
136,",",null,null
,,,
137,1 n,null,null
,,,
138,Pn,null,null
,,,
139,"m,1",null,null
,,,
140,"m,n.",null,null
,,,
141,The maximum possible E[P Cn] depends on the relevance,null,null
,,,
142,"grade in, it is the probability that this document is regarded",null,null
,,,
143,as,null,null
,,,
144,relevant,null,null
,,,
145,by,null,null
,,,
146,the,null,null
,,,
147,"user,",null,null
,,,
148,Pin,null,null
,,,
149,"j,1",null,null
,,,
150,gj,null,null
,,,
151,.,null,null
,,,
152,We must take account,null,null
,,,
153,of this when normalizing the sum of E[P Cn]'s. Suppose,null,null
,,,
154,we have Ri total documents in grade i (for this query);,null,null
,,,
155,"then the maximum possible value of cumulated E[P Cn]'s is,",null,null
,,,
156,Pc,null,null
,,,
157,"i,1",null,null
,,,
158,Ri,null,null
,,,
159,Pi,null,null
,,,
160,j,null,null
,,,
161,",1",null,null
,,,
162,gj,null,null
,,,
163,",",null,null
,,,
164,which,null,null
,,,
165,corresponds,null,null
,,,
166,to,null,null
,,,
167,the,null,null
,,,
168,expected,null,null
,,,
169,num-,null,null
,,,
170,"ber of documents considered relevant in the collection, with",null,null
,,,
171,"the expectation taken over the space of users, as above.",null,null
,,,
172,The graded average precision (GAP) is then defined as:,null,null
,,,
173,GAP,null,null
,,,
174,",",null,null
,,,
175,P,null,null
,,,
176,"n,1",null,null
,,,
177,1 n,null,null
,,,
178,Pn,null,null
,,,
179,"m,1",null,null
,,,
180,"m,n",null,null
,,,
181,Pc,null,null
,,,
182,"i,1",null,null
,,,
183,Ri,null,null
,,,
184,Pi,null,null
,,,
185,"j,1",null,null
,,,
186,gj,null,null
,,,
187,Remark on thresholding probabilities: The user model that GAP is based on dictates the contribution of different relevance grades to the GAP calculation by considering the probability of a user thresholding the relevance scale at a certain relevance grade (the g values). This allows a better understanding and an easier mechanism to determine the,null,null
,,,
188,"relative value of different relevance grades to an average user than the underlying model for the current multi-graded evaluation metrics. For instance, given the relevance grades of documents, click through data can be utilized to conclude relative preferences of users among documents of different relevance grades [10, 14]. Assuming that the user only clicks on the documents he finds relevant, the g values correspond to the probability that a user clicks on a document of a particular relevance grade, given all the documents clicked by the user. In this paper, given that our goal is to develop a good system-oriented metric, we propose an alternative way of setting the g values by considering which g , {gi} makes the metric most informative (see Section 4.1).",null,null
,,,
189,3. PROPERTIES OF GAP,null,null
,,,
190,In this section we describe some of the properties of GAP that make the metric understandable and desirable to use.,null,null
,,,
191,"First, it is easy to see that GAP generalizes average precision ­ it reverts to average precision in the case of binary relevance. With respect to the model described in Section 2.1, binary relevance means that all users find documents with some relevance grade t > 0 relevant and the rest non-relevant (i.e., gj , 1 if j ,"" t, for some relevance grade t > 0 and 0 otherwise).""",null,null
,,,
