,sentence,label,data
,,,
0,Using Statistical Decision Theory and Relevance Models for Query-Performance Prediction,null,null
,,,
1,Anna Shtok1,null,null
,,,
2,Oren Kurland1,null,null
,,,
3,annabel@tx.technion.ac.il kurland@ie.technion.ac.il,null,null
,,,
4,David Carmel2 carmel@il.ibm.com,null,null
,,,
5,"1. Faculty of Industrial Engineering and Management, Technion, Haifa 32000, Israel 2. IBM Research lab, Haifa 31905, Israel",null,null
,,,
6,ABSTRACT,null,null
,,,
7,"We present a novel framework for the query-performance prediction task. That is, estimating the effectiveness of a search performed in response to a query in lack of relevance judgments. Our approach is based on using statistical decision theory for estimating the utility that a document ranking provides with respect to an information need expressed by the query. To address the uncertainty in inferring the information need, we estimate utility by the expected similarity between the given ranking and those induced by relevance models; the impact of a relevance model is based on its presumed representativeness of the information need. Specific query-performance predictors instantiated from the framework substantially outperform state-of-the-art predictors over five TREC corpora.",Y,null
,,,
8,Categories and Subject Descriptors: H.3.3 [Information Search and Retrieval]: Retrieval models,null,null
,,,
9,"General Terms: Algorithms, Experimentation",null,null
,,,
10,"Keywords: query-performance prediction, relevance models, statistical decision theory, rank correlation",null,null
,,,
11,1. INTRODUCTION,null,null
,,,
12,"The effectiveness of search engines can significantly vary across queries [27, 9]. Thus, the ability to identify which queries are more difficult than others could be of great benefit. Indeed, there is a large body of work on predicting query performance, that is, estimating the effectiveness of a search performed in response to a query in lack of relevancejudgments information. (See Section 2 for a survey.)",null,null
,,,
13,"We present a novel framework for query-performance prediction that is based on statistical decision theory. Specifically, we consider a ranking induced by a retrieval method in response to a query as a decision taken so as to satisfy the underlying information need [15]. The quality of the ranking -- i.e., query-performance -- is then estimated based on the utility it provides with respect to the presumed information need. However, there is often uncertainty about the actual",null,null
,,,
14,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, to republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'10, July 19­23, 2010, Geneva, Switzerland. Copyright 2010 ACM 978-1-60558-896-4/10/07 ...$10.00.",null,null
,,,
15,"information need, especially when examples of relevant documents are not provided and queries are ambiguous.",null,null
,,,
16,"To address the uncertainty in inferring the information need, we first assume a ""true"" (latent) model of relevance, e.g., a relevance language model [16] that generates terms in the query and in relevant documents. Then, we estimate the utility of the given ranking by its expected similarity with the rankings induced by estimates of this relevance model.",null,null
,,,
17,"We instantiate various query-performance predictors from the framework by varying the (i) estimates of the relevance model, (ii) measures for the similarity between the given ranking and that induced by a relevance-model estimate, and (iii) measures for the quality of a relevance-model estimate, that is, the extent to which it presumably represents the underlying information need.",null,null
,,,
18,"A key observation, which enables to derive effective predictors from our framework, concerns the representativeness of relevance-model estimates for the underlying information need. We argue, and empirically show, that relevance-model representativeness can be estimated using various queryperformance predictors that were originally devised to predict the quality of the document list from which the relevance model is constructed, e.g., the Clarity method [6].",null,null
,,,
19,"Empirical evaluation performed using five TREC corpora shows that the predictors instantiated from our framework substantially and consistently outperform, in terms of prediction quality, four state-of-the-art predictors. A case in point, the average relative prediction improvement over the Clarity method [6] is above 30%.",null,null
,,,
20,2. RELATED WORK,null,null
,,,
21,"Query-performance predictors can be roughly categorized to pre-retrieval and post-retrieval methods [13]. Pre-retrieval methods analyze the query expression before search is performed [6, 13, 21, 19, 11, 31, 10]. Linguistic features and/or statistical properties of the query-terms distribution are often used along with some corpus-based statistics.",null,null
,,,
22,"Post-retrieval predictors analyze also the result list -- the list of documents most highly ranked in response to the query. The Clarity method [6], for example, estimates the ""focus"" of the result list with respect to the corpus, as measured by the KL-divergence between their induced (language) models. Variants of clarity were proposed for improving prediction performance [2, 7, 4, 12].",null,null
,,,
23,"Estimating result-list robustness is another effective postretrieval prediction paradigm. Intuitively, the more robust the result list with respect to different factors, the less ""dif-",null,null
,,,
24,259,null,null
,,,
25,"ficult"" the query is. For example, the cohesion of the result list, as measured by its clustering patterns, indicates query performance [26]. The effects on the result list of document perturbations [26, 33], query perturbations [29], query-model modifications [34], and different retrieval functions [3], have been used to devise performance predictors.",null,null
,,,
26,"Retrieval scores often reflect document-query similarity. Hence, analyzing retrieval-scores distribution can potentially help to predict query performance. Indeed, the highest retrieval score and the mean of top scores were shown to indicate query performance [25]. Query performance was also shown to be correlated with the extent to which similar documents in the result list are assigned with similar retrieval scores [8]. In addition, high retrieval scores at top ranks of the list with respect to that of the corpus [34], and large variance of retrieval scores in the list [22], were shown to indicate effective performance.",null,null
,,,
27,"We argue, and empirically show, that some post-retrieval predictors can effectively be used in our framework to estimate the extent to which relevance models [16] presumably represent the information need expressed by a query. We use state-of-the-art predictors that represent the different paradigms mentioned above, namely, the Clarity method [6], the query-feedback (QF) approach, which is based on ranking robustness [34], and the WIG [34] and NQC [22] measures that utilize retrieval scores. (See Section 3.2.2 for a discussion on these predictors.) The effectiveness of the predictors we derive from the framework is substantially better than that of using those four predictors, as originally proposed, to estimate the quality of the result list.",Y,null
,,,
28,"Some work on ranking documents in response to a query [5, 28, 24] addresses the uncertainty in inferring the information need by using multiple relevance models (or more generally, query-expansion-based models) as we propose in our framework. Furthermore, representativeness measures for relevance models have also been used [28, 24], albeit not QF, WIG, and NQC that we use here. More importantly, the task we pursue -- predicting the quality of a given document ranking -- is different than that of inducing document ranking in response to a query [5, 28, 24].",Y,
,,,
29,"Our treatment to document ranking as a decision made by the retrieval method in response to a query is inspired by the risk minimization framework [15]. However, while the latter aims at inducing document ranking, our framework is intended to estimate the utility of a given ranking.",null,null
,,,
30,3. QUERY-PERFORMANCE PREDICTION BASED ON UTILITY ESTIMATION,null,null
,,,
