,sentence,label,data
,,,
0,EUSUM: Extracting Easy-to-Understand English Summaries for Non-Native Readers,null,null
,,,
1,"Xiaojun Wan, Huiying Li and Jianguo Xiao",null,null
,,,
2,"Institute of Computer Science and Technology, Peking University, Beijing 100871, China Key Laboratory of Computational Linguistics (Peking University), MOE, China",null,null
,,,
3,"{wanxiaojun, lihuiying, xiaojianguo}@icst.pku.edu.cn",null,null
,,,
4,ABSTRACT,null,null
,,,
5,"In this paper we investigate a novel and important problem in multi-document summarization, i.e., how to extract an easy-tounderstand English summary for non-native readers. Existing summarization systems extract the same kind of English summaries from English news documents for both native and nonnative readers. However, the non-native readers have different English reading skills because they have different English education and learning backgrounds. An English summary which can be easily understood by native readers may be hardly understood by non-native readers. We propose to add the dimension of reading easiness or difficulty to multi-document summarization, and the proposed EUSUM system can produce easy-to-understand summaries according to the English reading skills of the readers. The sentence-level reading easiness (or difficulty) is predicted by using the SVM regression method. And the reading easiness score of each sentence is then incorporated into the summarization process. Empirical evaluation and user study have been performed and the results demonstrate that the EUSUM system can produce more easy-to-understand summaries for non-native readers than existing summarization systems, with very little sacrifice of the summary's informativeness.",null,null
,,,
6,Categories and Subject Descriptors,null,null
,,,
7,H.3.1 [Information Storage and Retrieval]: Content Analysis and Indexing ­ abstracting methods; I.2.7 [Artificial Intelligence]: Natural Language Processing ­ text analysis,null,null
,,,
8,General Terms,null,null
,,,
9,"Algorithms, Experimentation, Design, Human Factors.",null,null
,,,
10,Keywords,null,null
,,,
11,"EUSUM, multi-document summarization, reading easiness",null,null
,,,
12,1. INTRODUCTION,null,null
,,,
13,Document summarization is a task of producing a condensed version of a document or document set. A summary is usually required to be informative and fluent. Users can easily understand the main content of the document or document set by reading the summary.,null,null
,,,
14,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'10, July 19­23, 2010, Geneva, Switzerland. Copyright 2010 ACM 978-1-60558-896-4/10/07...$10.00.",null,null
,,,
15,"To date, various summarization methods and a number of summarization systems have been developed, such as MEAD, NewsInEssence and NewsBlaster. These methods and systems focus on how to improve the informativeness, diversity or fluency of the English summary, and they usually produce the same English summaries for all users, including native readers and nonnative readers. However, different users usually have different English reading levels because they have different English education backgrounds and learning environments. And native readers usually have higher English reading levels than non-native readers. In particular, Chinese readers usually have less ability to read English summaries than native English readers. For example, Chinese college students usually have passed the National English Test Band 4 (CET-4), and they have learned English for several years, but they still have more or less difficulty to read original English news and summaries. The difficulty lies in unknown or difficult English words (e.g. ""seismographs"", ""woodbine""), or the complex sentence structure (e.g. ""The chairman of the House Agriculture Committee says hearings are planned next year into how the U.S. Forest Service handled last summer's stubborn wildfires that scorched the West, including one-third of Yellowstone National Park.""). Therefore, they have to slow down the reading speed in order to understand the news text or summary, or give up the reading process.",null,null
,,,
