,sentence,label,data,regex
0,Extracting Query Facets from Search Results,1,Query,True
1,Weize Kong and James Allan,0,,False
2,Center for Intelligent Information Retrieval School of Computer Science,0,,False
3,"University of Massachusetts Amherst Amherst, MA 01003",0,,False
4,"{wkong, allan}@cs.umass.edu",0,,False
5,ABSTRACT,0,,False
6,"Web search queries are often ambiguous or multi-faceted, which makes a simple ranked list of results inadequate. To assist information finding for such faceted queries, we explore a technique that explicitly represents interesting facets of a query using groups of semantically related terms extracted from search results. As an example, for the query ""baggage allowance"", these groups might be different airlines, different flight types (domestic, international), or different travel classes (first, business, economy). We name these groups query facets and the terms in these groups facet terms. We develop a supervised approach based on a graphical model to recognize query facets from the noisy candidates found. The graphical model learns how likely a candidate term is to be a facet term as well as how likely two terms are to be grouped together in a query facet, and captures the dependencies between the two factors. We propose two algorithms for approximate inference on the graphical model since exact inference is intractable. Our evaluation combines recall and precision of the facet terms with the grouping quality. Experimental results on a sample of web queries show that the supervised method significantly outperforms existing approaches, which are mostly unsupervised, suggesting that query facet extraction can be effectively learned.",1,ad,True
7,Categories and Subject Descriptors,0,,False
8,"H.3.3 [Information Storage and Retrieval]: Information Search and Retrieval--Clustering, Query formulation",1,Query,True
9,General Terms,0,,False
10,"Algorithms, Experimentation",0,,False
11,Keywords,0,,False
12,"Query Facet, Semantic Class Extraction, Multi-faceted Query",1,Query,True
13,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. Request permissions from permissions@acm.org. SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. Copyright 2013 ACM 978-1-4503-2034-4/13/07 ...$15.00.",1,ad,True
14,1. INTRODUCTION,1,DUC,True
15,"Web search queries are often ambiguous or multi-faceted [27]. Current popular approaches try to diversify the result list to account for different search intents or query subtopics [24]. A weakness of this approach is that the query subtopics are hidden from the user, leaving him or her to guess at how the results are organized.",0,,False
16,"In this work, we attempt to extract query facets from web search results to assist information finding for these queries. We define a query facet as a set of coordinate terms ­ i.e., terms that share a semantic relationship by being grouped under a more general hypernym (""is a"" relationship). For example, for the query mars landing, three possible query facets are shown in Table 1.",0,,False
17,"Table 1: Example query facets Query: mars landing 1. Curiosity, Opportunity, Spirit 2. USA, UK, Soviet Union 3. video, pictures, news Query: baggage allowance 1. Delta, Jetblue, AA, Continental, ... 2. domestic, international 3. first class, business class, economy class 4. weight, size, quantity Query: mr bean 1. comics, movies, tv, books 2. the curse of mr bean, mr bean goes to town, ... 3. rowan atkinson, richard wilson, jean rochefort, ... 4. mr bean, irma gobb, rupert, hubert, ...",1,Query,True
18,"The first query facet, {Curiosity, Opportunity, Spirit}, includes different Mars rovers. The second query facet, {USA, UK, Soviet Union}, includes countries relevant to Mars landings. These are both facets where the terms are instances of the same semantic class. Somewhat differently, the last facet, {video, pictures, news}, includes labels for different query subtopics. These labels can be viewed as instances of a special semantic class, the subtopics of the query mars landing.",0,,False
19,"Query facets can be used to help improve search experience in many ways. Like in faceted search [6], query facets can help users to navigate through different topics of the search results by applying multiple filters. Using the examples in Table 1, for query baggage allowance, a user can select Delta, international, business class, quantity from each of its facets, to find pages discussing the number of bags allowed on Delta's international business class flights. Query facets",1,Query,True
20,93,0,,False
21,"can also be used as query suggestions or clarification questions to help users specify search intent. For example, for the query mars landing, a system might suggest the query facet {video, pictures, news} or generate clarification questions like ""Which Mars rover are you looking for? a) Curiosity, b) Opportunity, c) Spirit"". Query facets are also useful for exploratory search since they succinctly summarize interesting facts for the issued query. For example, facets for the query mr bean list episodes titles, characters and casts for the Mr. Bean television series.",1,Query,True
