,sentence,label,data
,,,
0,Evaluating Aggregated Search Pages,null,null
,,,
1,Ke Zhou,null,null
,,,
2,"University of Glasgow Glasgow, United Kingdom",null,null
,,,
3,zhouke@dcs.gla.ac.uk,null,null
,,,
4,Ronan Cummins,null,null
,,,
5,Mounia Lalmas,null,null
,,,
6,National University of Ireland,null,null
,,,
7,Yahoo! Labs,null,null
,,,
8,"Galway, Ireland",null,null
,,,
9,"Barcelona, Spain",null,null
,,,
10,ronan.cummins@nuigalway.ie mounia@acm.org,null,null
,,,
11,Joemon M. Jose,null,null
,,,
12,"University of Glasgow Glasgow, United Kingdom",null,null
,,,
13,joemon.jose@glasgow.ac.uk,null,null
,,,
14,ABSTRACT,null,null
,,,
15,"Aggregating search results from a variety of heterogeneous sources or verticals such as news, image and video into a single interface is a popular paradigm in web search. Although various approaches exist for selecting relevant verticals or optimising the aggregated search result page, evaluating the quality of an aggregated page is an open question. This paper proposes a general framework for evaluating the quality of aggregated search pages. We evaluate our approach by collecting annotated user preferences over a set of aggregated search pages for 56 topics and 12 verticals. We empirically demonstrate the fidelity of metrics instantiated from our proposed framework by showing that they strongly agree with the annotated user preferences of pairs of simulated aggregated pages. Furthermore, we show that our metrics agree with the majority user preference more often than the current diversity-based information retrieval metrics. Finally, we demonstrate the flexibility of our framework by showing that personalised historical preference data can improve the performance of our proposed metrics.",null,null
,,,
16,Categories and Subject Descriptors,null,null
,,,
17,H.3.3 [Information Systems]: Information Search and Retrieval,null,null
,,,
18,General Terms,null,null
,,,
19,"Measurement, Experimentation",null,null
,,,
20,Keywords,null,null
,,,
21,"aggregated search, evaluation, performance metric, diversity",null,null
,,,
22,1. INTRODUCTION,null,null
,,,
23,"With the emergence of various vertical search engines dedicated to certain media types and genres, such as news, image, video, it is becoming popular to present results from",null,null
,,,
24,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, to republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'12, August 12­16, 2012, Portland, Oregon, USA. Copyright 2012 ACM 978-1-4503-1472-5/12/08 ...$15.00.",null,null
,,,
