,sentence,label,data
,,,
0,"Top-k Learning to Rank: Labeling, Ranking and Evaluation",null,null
,,,
1,"Shuzi Niu, Jiafeng Guo, Yanyan Lan, Xueqi Cheng",null,null
,,,
2,"Institute of Computing Technology, Chinese Academy of Sciences, Beijing, P.R. China",null,null
,,,
3,"niushuzi@software.ict.ac.cn, {guojiafeng, lanyanyan, cxq}@ict.ac.cn",null,null
,,,
4,ABSTRACT,null,null
,,,
5,"In this paper, we propose a novel top-k learning to rank framework, which involves labeling strategy, ranking model and evaluation measure. The motivation comes from the difficulty in obtaining reliable relevance judgments from human assessors when applying learning to rank in real search systems. The traditional absolute relevance judgment method is difficult in both gradation specification and human assessing, resulting in high level of disagreement on judgments. While the pairwise preference judgment, as a good alternative, is often criticized for increasing the complexity of judgment from O(n) to O(n log n). Considering the fact that users mainly care about top ranked search results, we propose a novel top-k labeling strategy which adopts the pairwise preference judgment to generate the top k ordering items from n documents (i.e. top-k ground-truth) in a manner similar to that of HeapSort. As a result, the complexity of judgment is reduced to O(n log k). With the topk ground-truth, traditional ranking models (e.g. pairwise or listwise models) and evaluation measures (e.g. NDCG) no longer fit the data set. Therefore, we introduce a new ranking model, namely FocusedRank, which fully captures the characteristics of the top-k ground-truth. We also extend the widely used evaluation measures NDCG and ERR to be applicable to the top-k ground-truth, referred as -NDCG and -ERR, respectively. Finally, we conduct extensive experiments on benchmark data collections to demonstrate the efficiency and effectiveness of our top-k labeling strategy and ranking models.",null,null
,,,
6,Categories and Subject Descriptors,null,null
,,,
7,H.3.3 [Information Search and Retrieval]: Retrieval models,null,null
,,,
8,General Terms,null,null
,,,
9,"Algorithms, Performance, Experimentation, Theory",null,null
,,,
10,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'12, August 12­16, 2012, Portland, Oregon, USA. Copyright 2012 ACM 978-1-4503-1472-5/12/08... $15.00.",null,null
,,,
11,Keywords,null,null
,,,
12,"Learning to Rank, Top-k, Preference Judgment, Evaluation",null,null
,,,
13,1. INTRODUCTION,null,null
,,,
14,"In the past few years, learning to rank has been widely recognized as an important technique for information retrieval (IR). A vital part to employ learning to rank in real search systems is the acquisition of reliable and high quality labeled datasets, both for training and evaluation. In traditional IR literature, assessors are requested to determine the relevance of a document under some pre-defined gradations, which is called absolute relevance judgment method. However, there are some significant drawbacks for this evaluation process. Firstly, the specifics of the gradations (i.e. how many grades to use and what those grades mean) must be defined, and it is not clear how these choices will affect relative performance measurements [26]. Secondly, the assessing burden increases with the complexity of the relevance gradations; the choice of label is not clear when there are more factors to consider, leading to high level of disagreement on judgments [4].",null,null
,,,
15,"Recently pairwise preference judgment has been investigated as a good alternative [20, 26]. Instead of assigning a relevance grade to a document, an assessor looks at two pages and judges which one is better. Compared with absolute relevance judgment, the advantages lie in that: (1) There is no need to determine the gradation specifications as it is a binary decision. (2) It is easier for an assessor to express a preference for one document over the other than to assign a pre-defined grade to each of them [7]. (3) Most state-of-the-art learning to rank models, pairwise or listwise, are trained over preferences. As noted by Carterette et al. [7], ""by collecting preferences directly, some of the noise associated with difficulty in distinguishing between different levels of relevance may be reduced."" Although preference judgment likely produce more reliable labeled data, it is often criticized for increasing the complexity of judgment (e.g. from O(n) to O(n log n) [20]), which poses a big challenge in wide use. Do we actually need to judge so many pairs for real search systems? If not, which pairs do we choose? How to choose? These questions become the original motivation of this paper.",null,null
,,,
16,"As we know, in real Web search scenario, it is well accepted that users mainly care about the top results [30]. In other words, the ordering of the top results (typically the results on the first one or two pages) is critical for users' search experience. It indicates that a labeling strategy shall take effort to figure out the top results and judge the preference orders among them, but pay less attention to the exact",null,null
,,,
17,751,null,null
,,,
18,"preference orders among the rest results. Based on this observation, we propose a novel top-k labeling strategy which adopts the pairwise preference judgment to generate the top k ordering items from a set of n items in a manner similar to that of HeapSort. The obtained ground-truth from this topk labeling strategy is a mixture of the total order of the top k items, and the relative preferences between the set of top k items and the set of the rest n - k items, referred as topk ground-truth. With this top-k labeling strategy, we can not only capture enough information for learning to rank [30], but also largely reduce the complexity of judgment to O(n log k).",null,null
,,,
19,"With top-k ground-truth, we find that traditional ranking models, either pairwise or listwise, are no longer suitable for the labeled data set. It is natural to introduce a mixed ranking model, with the listwise model capturing the total order of the top k items and the pairwise model capturing the relative preference between the set of top k items and the set of the rest n - k items. Such a mixed model can thus combine the advantages of both pairwise and listwise approaches to fully exploit the information in the top-k ground-truth. We refer such a mixed ranking model as FocusedRank, since it emphasizes more on the ordering of the top items.",null,null
,,,
20,"For evaluation, traditional IR evaluation measures (e.g., MAP, NDCG and ERR), which are mainly defined on the absolute judgment, cannot be directly applied to the top-k ground-truth. To address this problem, we extend NDCG and ERR to -NDCG and -ERR by taking a function of the position of items as the absolute relevance label. The proposed evaluation measures thus emphasize the importance of the ordering of the top k items. Unlike the evaluation measures based on preference judgments [6], -NDCG and -ERR keep the same form as NDCG and ERR thus enjoy all the merits of traditional IR evaluation measures.",null,null
,,,
21,"Finally, we conduct extensive experiments on benchmark data collections. Major experimental findings include: (1) With top-k labeling strategy, the time cost on labeling one pair is much less than that on one item in absolute relevance judgment, and the overall time cost is comparable with that in absolute relevance judgment. (2) With topk labeling strategy, the level of agreement on judgments is higher than that on absolute relevance judgment. (3) With FocusedRank, the ranking performance is significantly better than the state-of-the-art pairwise and listwise ranking models.",null,null
,,,
22,"To sum up, we propose a top-k learning to rank framework1, a novel and complete framework including labeling strategy, ranking model and evaluation measures. Our main contributions are as follows:",null,null
,,,
23,"1. We propose a novel top-k labeling strategy which adopts pairwise preference judgment to obtain reliable groundtruth for learning to rank. As a result, the complexity of judgment is reduced to O(n log k).",null,null
,,,
