,sentence,label,data
,,,
0,Clarity Re-Visited,null,null
,,,
1,"Shay Hummel, Anna Shtok, Fiana Raiber, Oren Kurland",null,null
,,,
2,"Faculty of Industrial Engineering and Management, Technion, Haifa 32000, Israel {hummels,annabel,fiana}@tx.technion.ac.il,",null,null
,,,
3,kurland@ie.technion.ac.il,null,null
,,,
4,David Carmel,null,null
,,,
5,"IBM Research Lab, Haifa 31905, Israel carmel@il.ibm.com",null,null
,,,
6,ABSTRACT,null,null
,,,
7,"We present a novel interpretation of Clarity [5], a widely used query performance predictor. While Clarity is commonly described as a measure of the ""distance"" between the language model of the top-retrieved documents and that of the collection, we show that it actually quantifies an additional property of the result list, namely, its diversity. This analysis, along with empirical evaluation, helps to explain the low prediction quality of Clarity for large-scale Web collections.",null,null
,,,
8,Categories and Subject Descriptors: H.3.3 [Information Search and Retrieval]: Retrieval models,null,null
,,,
9,"General Terms: Algorithms, Experimentation",null,null
,,,
10,"Keywords: query-performance prediction, Clarity",null,null
,,,
11,1. INTRODUCTION,null,null
,,,
12,"Many query performance predictors were proposed over the years [2]. Clarity [5] is a well known, commonly used, state-of-the-art predictor that measures the ""coherence"" of the top-retrieved documents with respect to the collection. Specifically, the more distinguishable the language used in the retrieved documents from the general language used in the collection, the better the retrieval is assumed to be1. Clarity was shown to be highly effective for most TREC benchmarks [6]. However, low prediction quality is observed when using Clarity for large scale, noisy, Web corpora [1].",Y,null
,,,
13,"We present a novel formal analysis of Clarity that sheds some light on its underlying components and the properties of the result list of top-retrieved documents that it quantifies. While Clarity is commonly described as a measure of the ""distance"" between a language model induced from the result list and that induced from the collection, we show that Clarity actually quantifies an additional property of the result list, namely, its diversity. Our empirical analysis shows that the diversity of the result list has a negative correlation with retrieval performance for older TREC benchmarks and a positive correlation for the new ClueWeb collection. These findings, along with the formal analysis, help to explain the poor prediction quality of Clarity over ClueWeb.",Y,null
,,,
14,"1There are are several variants of clarity, among which is a pre-retrieval method (SCS [7]) that considers only the query and the corpus and not the retrieved documents.",null,null
,,,
15,"Copyright is held by the author/owner(s). SIGIR'12, August 12­16, 2012, Portland, Oregon, USA. ACM 978-1-4503-1472-5/12/08.",null,null
,,,
16,"In addition, the novel interpretation we present suggests new integration approaches of Clarity's building blocks.",null,null
,,,
17,2. INSIDE CLARITY,null,null
,,,
18,"Let q and D denote a query and a corpus of documents, respectively. In what follows we use p(w|x) to denote the probability assigned to term w by a unigram (smoothed) language model induced from x.",null,null
,,,
19,The query likelihood (QL) retrieval method scores doc-,null,null
,,,
20,"ument d by log p(q|d) d,""ef log qiq p(qi|d), where qi is a term in q. Let Dq[k] denote the result list of the k highest ranked documents. The assumption behind Clarity is that the higher the divergence of a model of Dq[k] from that of the corpus, the higher the effectiveness of Dq[k] is, and thereby, the better the quality of the QL-based retrieval. The KL divergence between a relevance language model, R, induced from Dq[k], and a language model induced from D, is used to quantify this divergence. R is a weighted linear mixture of the models of documents in Dq[k] [5]. Accordingly, the Clarity of q is defined as:""",null,null
,,,
21,"Clarity(q) d,ef KL p(·|R) p(·|D) ,",null,null
,,,
22,p(w|R),null,null
,,,
23,log,null,null
,,,
24,p(w|R) p(w|D),null,null
,,,
25,.,null,null
,,,
26,w,null,null
,,,
27,"As is the case for any two probability distributions, we can write the KL divergence as follows:",null,null
,,,
28,"KL p(·|R) p(·|D) , CE p(·|R) p(·|D) -H (p(·|R)) ;",null,null
,,,
29,"CE is the cross entropy between R and D,",null,null
,,,
30,"CE p(·|R) p(·|D) d,ef - p(w|R) log p(w|D);",null,null
,,,
31,w,null,null
,,,
32,"H is the entropy of the relevance model,",null,null
,,,
33,"H (p(·|R)) d,ef - p(w|R) log p(w|R).",null,null
,,,
34,w,null,null
,,,
35,"Under this decomposition, Clarity integrates two measures (building blocks). The first is the ""distance"" of R from the corpus, as measured by the cross entropy. The more distant R from D, the higher the cross entropy is. We use CDistance (for ""corpus distance"") to refer to the cross entropy between R and D.",null,null
,,,
36,"The second measure used by Clarity is the entropy of R. High entropy means that R assigns relatively low weights (i.e., probabilities) to a large number of terms; thereby, Dq[k] is highly diverse. In contrast, low entropy means that only",null,null
,,,
37,1039,null,null
,,,
38,"a few terms are highly weighted, hence Dq[k] is more focused.",null,null
,,,
39,setup that affects the estimation of the corpus language,null,null
,,,
40,"We use LDiversity (for ""list diversity"") to refer to R's en-",null,null
,,,
41,"model. Evidently, spam removal did not improve prediction",null,null
,,,
42,tropy. Next we study the prediction quality of each of these,null,null
,,,
43,quality over ClueWeb.,Y,null
,,,
44,building blocks and compare it with that of Clarity which,null,null
,,,
45,"Second, LDiversity and retrieval performance have posi-",null,null
,,,
46,amounts to their equal-weight linear interpolation:,null,null
,,,
47,"tive correlation for ""ClueWebs"", yet negative correlation is",Y,null
,,,
48,"Clarity(q) , CDistance(q) - LDiversity(q). (1)",null,null
,,,
49,"observed for ""SmallScales"". We presume that list coherence can attest to improved retrieval effectiveness, as is implied",null,null
,,,
50,3. EXPERIMENTS,null,null
,,,
51,"by the findings for ""SmallScales"", which are mainly composed of unambiguous (coherent) queries. On the other",null,null
,,,
52,"We conducted experiments using the following TREC bench- hand, list diversity might correspond to improved retrieval",Y,null
,,,
53,marks (disks and topics are indicated in the parentheses):,null,null
,,,
54,"performance, as is implied by the findings for ""ClueWebs"",",Y,null
,,,
55,"TREC4 (disks 2-3; 201-250), TREC5 (disks 2,4; 251-300),",Y,null
,,,
56,"for ambiguous queries, if it attests to coverage of various",null,null
