,sentence,label,data
,,,
0,Automatic Term Mismatch Diagnosis for Selective Query Expansion,null,null
,,,
1,Le Zhao,null,null
,,,
2,"Language Technologies Institute Carnegie Mellon University Pittsburgh, PA, USA",null,null
,,,
3,lezhao@cs.cmu.edu,null,null
,,,
4,Jamie Callan,null,null
,,,
5,"Language Technologies Institute Carnegie Mellon University Pittsburgh, PA, USA",null,null
,,,
6,callan@cs.cmu.edu,null,null
,,,
7,ABSTRACT,null,null
,,,
8,"People are seldom aware that their search queries frequently mismatch a majority of the relevant documents. This may not be a big problem for topics with a large and diverse set of relevant documents, but would largely increase the chance of search failure for less popular search needs. We aim to address the mismatch problem by developing accurate and simple queries that require minimal effort to construct. This is achieved by targeting retrieval interventions at the query terms that are likely to mismatch relevant documents. For a given topic, the proportion of relevant documents that do not contain a term measures the probability for the term to mismatch relevant documents, or the term mismatch probability. Recent research demonstrates that this probability can be estimated reliably prior to retrieval. Typically, it is used in probabilistic retrieval models to provide query dependent term weights. This paper develops a new use: Automatic diagnosis of term mismatch. A search engine can use the diagnosis to suggest manual query reformulation, guide interactive query expansion, guide automatic query expansion, or motivate other responses. The research described here uses the diagnosis to guide interactive query expansion, and create Boolean conjunctive normal form (CNF) structured queries that selectively expand `problem' query terms while leaving the rest of the query untouched. Experiments with TREC Ad-hoc and Legal Track datasets demonstrate that with high quality manual expansion, this diagnostic approach can reduce user effort by 33%, and produce simple and effective structured queries that surpass their bag of word counterparts.",null,null
,,,
9,Categories and Subject Descriptors,null,null
,,,
10,"H.3.3 [Information Search and Retrieval]: Query formulation, Retrieval Models",null,null
,,,
11,Keywords,null,null
,,,
12,"Query term diagnosis, term mismatch, term expansion, Boolean conjunctive normal form queries, simulated user interactions",null,null
,,,
13,1. INTRODUCTION,null,null
,,,
14,"Vocabulary mismatch between queries and documents is known to be important for full-text search. Recent research formally defined the term mismatch probability, and showed that on average a query term mismatches (fails to appear in) 40% to 50% of the documents relevant to the query [32]. With multi-word queries, the percentage of relevant documents that match the",null,null
,,,
15,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'12, August 12­16, 2012, Portland, Oregon, USA. Copyright 2012 ACM 978-1-4503-1472-5/12/08...$10.00.",null,null
,,,
16,"whole query can degrade very quickly. Even when search engines do not require all query terms to appear in result documents, including a query term that is likely to mismatch relevant documents can still cause the mismatch problem: The retrieval model will penalize the relevant documents that do not contain the term, and at the same time favor documents (false positives) that happen to contain the term but are irrelevant. Since the number of false positives is typically much larger than the number of relevant documents for a topic [8], these false positives can appear throughout the rank list, burying the true relevant results.",null,null
,,,
17,"This work is concerned with the term mismatch problem, a long standing problem in retrieval. What's new here is the term level diagnosis and intervention. We use automatic predictions of the term mismatch probability [32] to proactively diagnose each query term, and to guide further interventions to directly address the problem terms. Compared to prior approaches, which typically handle the query as a whole, the targeted intervention in this work generates simple yet effective queries.",null,null
,,,
18,"Query expansion is one of the most common methods to solve mismatch. We use the automatic term mismatch diagnosis to guide query expansion. Other forms of intervention, e.g. term removal or substitution, can also solve certain cases of mismatch, but they are not the focus of this work. We show that proper diagnosis can save expansion effort by 33%, while achieving near optimal performance.",null,null
,,,
19,"We generate structured expansion queries of Boolean conjunctive normal form (CNF) -- a conjunction of disjunctions where each disjunction typically contains a query term and its synonyms. Carefully created CNF queries are highly effective. They can limit the effects of the expansion terms to their corresponding query term, so that while fixing the mismatched terms, the expansion query is still faithful to the semantics of the original query. We show that CNF expansion leads to more stable retrieval across different levels of expansion, minimizing problems such as topic drift even with skewed expansion of part of the query. It outperforms bag of word expansion given the same set of high quality expansion terms.",null,null
,,,
20,2. RELATED WORK,null,null
,,,
21,"This section discusses how this work relates to the other research that tries to solve the mismatch problem. In particular, research on predicting term mismatch and on conjunctive normal form (CNF) structured queries forms the basis of this work.",null,null
,,,
22,2.1 Term mismatch and automatic diagnosis,null,null
,,,
23,"Furnas et al. [7] were probably the first to study vocabulary mismatch quantitatively, by measuring how people name the same concept/activity differently. They showed that on average 80-90% of the times, two people will name the same item differently. The best term only covers about 15-35% of all the occurrences of the item, and the 3 best terms together only cover 37-67% of the cases. Even with 15 aliases, only 60-80% coverage is achieved. The",null,null
,,,
24,515,null,null
,,,
25,"authors suggested one solution to be ""unlimited aliasing"", which led to the Latent Semantic Analysis (LSA) [6] line of research.",null,null
,,,
26,"Zhao and Callan [32] formally defined the term mismatch probability to be P | , the likelihood that term t does not appear in a document d, given that d is relevant to the topic (d R), or equivalently, the proportion of relevant documents that do not contain term t. Furnas et al. [7]'s definition of vocabulary mismatch is query independent, and can be reduced to an average case of Zhao and Callan [32]'s query dependent definition.",null,null
,,,
27,"The complement of term mismatch is the term recall probability: P(t | R). A low P(t | R) means term t tends not to appear in the documents relevant to the topic. This query dependent probability P(t | R) is not new in retrieval research. It is known to be part of the Binary Independence Model (BIM) [23], as part of the optimal term weight. Accurate estimation of P(t | R) requires knowledge of R -- the relevant set of a topic, which defeats the purpose of retrieval, and P(t | R) was thought to be difficult to estimate.",null,null
,,,
28,"Recent research showed that P(t | R) can be reliably predicted without using relevance information of the test topics [8,20,32]. Zhao and Callan [32] achieved the best predictions from being the first to design and use query dependent features for prediction, features such as term centrality, replaceability and abstractness.",null,null
,,,
29,"Previously, P(t | R) predictions were used to adjust query term weights of inverse document frequency (idf)-based retrieval models such as Okapi BM25 and statistical language models. Term weighting is not a new technique in retrieval research, neither is predicting term weights.",null,null
,,,
30,"Our work is a significant departure from the prior research that predicted P(t | R). We apply the P(t | R) predictions in a completely new way, to automatically diagnose term mismatch problems and inform further interventions.",null,null
,,,
31,2.2 CNF structured expansion,null,null
,,,
32,"Query expansion is one of the most common ways to solve mismatch. In recent years, the research community has focused on expansion of the whole query, for example using pseudo relevance feedback [17]. This form of expansion is simple to manage and effective. It also allows introduction of expansion terms that are related to the query as a whole, even if their relationship to any specific original query term is tenuous.",null,null
,,,
33,"When people search for information, they typically develop queries in Boolean conjunctive normal form (CNF). CNF queries are used by librarians [16,12], lawyers [2,26] and other expert searchers [4,13,21]. Each conjunct represents a high-level concept, and each disjunct represents alternate forms of the concept. Query expansion is accomplished by adding disjuncts that cover as many ways of expressing the concept as possible.",null,null
,,,
34,"For example, the query below from TREC 2006 Legal Track [2]",Y,null
,,,
35,sales of tobacco to children,null,null
,,,
36,is expanded manually into,null,null
,,,
37,(sales OR sell OR sold) AND (tobacco OR cigar OR cigarettes) AND (children OR child OR teen OR juvenile OR kid OR adolescent),null,null
,,,
38,"CNF queries ensure precision by specifying a set of concepts that must appear (AND), and improve recall by expanding alternative forms of each concept. Compared to LSA or bag of word expansion, CNF queries offer control over what query terms to expand (the query term dimension) and what expansion terms to use for a query term (the expansion dimension).",null,null
,,,
39,"However, these two dimensions of flexibility also make automatic formulation of CNF queries computationally",null,null
,,,
40,"challenging, and makes manual creation of CNF queries tedious. The few experiments demonstrating effective CNF expansion either used manually created queries or only worked for a special task. Hearst [13] and Mitra et al. [21] used ranked Boolean retrieval on manual CNF queries. Zhao and Callan [31] automatically created CNF queries for the question answering task, based on the semantic structure of the question.",null,null
,,,
41,"Along the two directions of term diagnosis and expansion, prior research has focused on identifying synonyms of query terms, i.e. the expansion dimension. Google has patents [15] using query logs to identify possible synonyms for query terms in the context of the query. Jones and colleagues [14] also extracted synonyms of query terms from query logs. They called it query substitutions. Wang and Zhai [28] mined effective query reformulations from query logs. Dang and Croft [5] did the same with TREC Web collections. Xue, Croft and Smith [30] weighted and combined automatic whole-query reformulations, similar to the way alternative structured queries were combined in [31]. If more extensive expansions were used, the more compact CNF expansion would be a reasonable next step. Because of reasons such as suboptimal quality of expansions or insufficient number of topics for evaluation, prior research on ad hoc retrieval has not seen automatic CNF expansion to outperform keyword retrieval. Perhaps the only exception is the related problem of context sensitive stemming [27,22,3], where expansion terms are just morphological variants of the query terms, which are easier to identify and more accurate (less likely to introduce false positives).",Y,null
,,,
42,"Such prior work tried to expand any query term, and did not exploit the term diagnosis dimension, thus they essentially expanded the query terms whose synonyms are easy to find.",null,null
,,,
43,"This work focuses on selectively expanding the query terms that really need expansion, a less well studied dimension. Exploiting this diagnosis dimension can guide further retrieval interventions such as automatic query reformulation or user interaction to the areas of the query that need help, leading to potentially more effective retrieval interventions. It also reduces the complexity of formulating CNF queries, manually or automatically. The prior research on synonym extraction is orthogonal to this work, and can be applied with term diagnosis in a real-world search system.",null,null
,,,
44,2.3 Simulated interactive expansions,null,null
,,,
45,"Our diagnostic intervention framework is general and can be applied to both automatic and manual expansions. However, our experiments are still constrained by the availability of effective intervention methods. That is why we use manual CNF expansion, which is highly effective. To avoid using the expensive and less controllable online user studies, we use existing user-created CNF queries to simulate online diagnostic expansion interactions.",null,null
,,,
