,sentence,label,data
,,,
0,Rhetorical Relations for Information Retrieval,null,null
,,,
1,Christina Lioma,null,null
,,,
2,Computer Science University of Copenhagen,null,null
,,,
3,Denmark,null,null
,,,
4,c.lioma@diku.dk,null,null
,,,
5,Birger Larsen,null,null
,,,
6,Royal School of Library and Information Science,null,null
,,,
7,Copenhagen Denmark,null,null
,,,
8,blar@iva.dk,null,null
,,,
9,Wei Lu,null,null
,,,
10,School of Information Management,null,null
,,,
11,Wuhan University China,null,null
,,,
12,reedwhu@gmail.com,null,null
,,,
13,ABSTRACT,null,null
,,,
14,"Typically, every part in most coherent text has some plausible reason for its presence, some function that it performs to the overall semantics of the text. Rhetorical relations, e.g. contrast, cause, explanation, describe how the parts of a text are linked to each other. Knowledge about this socalled discourse structure has been applied successfully to several natural language processing tasks. This work studies the use of rhetorical relations for Information Retrieval (IR): Is there a correlation between certain rhetorical relations and retrieval performance? Can knowledge about a document's rhetorical relations be useful to IR?",null,null
,,,
15,We present a language model modification that considers rhetorical relations when estimating the relevance of a document to a query. Empirical evaluation of different versions of our model on TREC settings shows that certain rhetorical relations can benefit retrieval effectiveness notably (> 10% in mean average precision over a state-of-the-art baseline).,Y,null
,,,
16,Categories and Subject Descriptors,null,null
,,,
17,H.3.3 [Information Search and Retrieval]: Retrieval Models; H.3.1 [Information Storage and Retrieval]: Content Analysis and Indexing--linguistic processing,null,null
,,,
18,Keywords,null,null
,,,
19,"Rhetorical relations, discourse structure, retrieval model, probabilistic retrieval",null,null
,,,
20,1. INTRODUCTION,null,null
,,,
21,"According to discourse analysis, every part in most coherent text tends to have some plausible reason for its presence, some function that it performs to the overall semantics of the text. Rhetorical relations, e.g. contrast, explanation, condition, are considered critical for text interpretation, because they signal how the parts of a text are linked to each other to form a coherent whole [23]. Unlike grammatical relations, which are generally explicitly manifest in",null,null
,,,
22,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, to republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'12, August 12­16, 2012, Portland, Oregon, USA. Copyright 2012 ACM 978-1-4503-1472-5/12/08 ...$15.00.",null,null
,,,
23,Figure 1: Rhetorical relations example (from [11]).,null,null
,,,
24,"language, rhetorical relations may be unstated. The goal of discourse analysis is therefore to infer rhetorical relations, and specifically to identify their span, constraints and function.",null,null
,,,
25,"There is a large body of research on both descriptive and predictive models of rhetorical structure and discourse analysis in natural language text. For instance, annotation projects have taken significant steps towards developing semantic [12, 18] and discourse [5] annotated corpora. Some of these annotation efforts have already had a computational impact, making it possible to automatically induce semantic roles [15] and to automatically identify rhetorical relations [14], achieving near-human levels of performance on certain tasks [27]. In addition, applications of discourse analysis to automatic language processing tasks such as summarisation or classification (overviewed in section 2) indicate that rhetorical relations can enhance the performance of welltrained natural language processing systems.",null,null
,,,
26,"Motivated by these advances, this work brings perspectives from discourse analysis into Information Retrieval (IR) with the aim of investigating if and how rhetorical relations can benefit retrieval effectiveness. Is there a correlation between certain rhetorical relations and retrieval performance? Can knowledge about a document's rhetorical relations be useful to IR? For example, consider the rhetorical relations of the text shown in Figure 1 (borrowed from [11]). Should some of the terms in this sentence be given extra weight by an IR system, according to their rhetorical relations? Can some rhetorical relations be considered more informative and hence more useful for IR ranking than others? These questions have been posed before (see discussion in section 2), however to our knowledge this is the first time that a principled integration of rhetorical relations into a probabilistic IR model improves precision by > 10%.",null,null
,,,
27,931,null,null
,,,
28,"Reasoning about query - document relevance using the language modeling formalism [9], we present a model that conditions the probability of relevance between a query and a document on the rhetorical relations occurring in that document. We present an application of this model to an IR re-ranking task, where, given a list of documents initially retrieved for a query, the goal is to improve the ranking of the documents by refining their estimation of relevance to the query. Experimental evaluation of different versions of our model on TREC data and standard settings demonstrates that certain rhetorical relations can be beneficial to retrieval, with notable improvements to retrieval effectiveness (> 10% in mean average precision and other standard TREC evaluation measures over a state-of-the-art baseline).",null,null
,,,
29,2. RELATED WORK,null,null
,,,
30,"Discourse analysis and rhetorical structures have been studied in the context of several automatic text processing applications. This has been partly enabled by the availability of discourse parsers - see [11, 14] for up-to-date overviews of discourse parsing technology. Studies of discourse analysis in relation to IR and its broader applications are briefly overviewed below. For a more general overview of discourse analysis approaches, see Wang et al. [33], section 2.",null,null
,,,
31,Sun & Chai [28] investigate the role of discourse processing and its implication on query expansion for a sequence of questions in scenario-based context question answering (QA). They consider a sequence of questions as a mini discourse. An empirical examination of three discourse theoretic models indicates that their discourse-based approach can significantly improve QA performance over a baseline of plain reference resolution.,null,null
,,,
32,"In a different task, Wang et al. [33] parse Web user forum threads to determine the discourse dependencies between posts in order to improve information access over Web forum archives. They present three different methods for classifying the discourse relationships between posts, which are found to outperform an informed baseline.",null,null
,,,
33,"Heerschop et al. [16] perform document sentiment analysis (partly) based on a document's discourse structure. They hypothesise that by splitting a text into important and less important text spans, and by subsequently making use of this information by weighting the sentiment conveyed by distinct text spans in accordance with their importance, they can improve the performance of a sentiment classifier. A document's discourse structure is obtained by applying rhetorical structure theory on a sentence level. They report a 4.5% improvement in sentiment classification accuracy when considering discourse, in comparison to a nondiscourse based baseline. Similarly to this study, Somasundaran et al. [26] report improvements to opinion polarity classification when using discourse, and Morato et al. [24] report a positive dependence between classification performance and certain discourse variables. An overview of discourse analysis for opinion detection can be found in Zhou et al. [36].",null,null
,,,
34,"In the area of text compression, Louis et al. [21] study the usefulness of rhetorical relations between sentences for summarisation. They find that most of the significant rhetorical relations are associated to non-discriminative sentences, i.e. sentences that are not important for summarisation. They report that rhetorical relations that may be intuitively perceived as highly salient do not provide strong indicators of",null,null
,,,
35,"informativeness; instead, the usefulness of rhetorical relations is in providing constraints for navigating through the text's structure. These findings are compatible with the study of Clarke & Lapata [7] into constraining text compression on the basis of rhetorical relations. For a more indepth look into the impact of individual rhetorical relations to summarisation see Teufel & Moens [30].",null,null
,,,
36,"In domain-specific IR, Yu et al. [34] focus on psychiatric document retrieval, which aims to assist users to locate documents relevant to their depressive problems. They propose the use of high-level discourse information extracted from queries and documents, such as negative life events, depressive symptoms and semantic relations between symptoms, to improve the precision of retrieval results. Their discourseaware retrieval model achieves higher precision than the vector space and Okapi models.",null,null
,,,
37,"Closer to our work, Wang et al. [31] extend an IR ranking model by adding a re-ranking strategy based on document discourse. Specifically, their re-ranking formula consists of the original retrieval status value computed with the BM11 model, which is then multiplied by a function that linearly combines inverse document frequency and term distance for each query term within a discourse unit. They focus on one discourse type only (advantage-disadvantage) which they identify manually in queries, and show that their approach improves retrieval performance for these queries. Our work differs on several points. We use an automatic (not manual) discourse parser to identify rhetorical relations in the documents to be retrieved (not queries). We consider 15 rhetorical relations (not 1) and we study their impact to retrieval performance using a modification of the IR language model.",null,null
,,,
38,"Finally, Suwandaratna & Perera [29] also present a reranking approach for Web search that uses discourse structure. They report a heuristic algorithm for refining search results based on their rhetorical relations. Their implementation and evaluation is partly based on a series of ad-hoc choices, making it hard to compare with other approaches. They report a positive user-based evaluation of their system for ten test cases.",null,null
,,,
39,3. RANKING WITH RHETORICAL,null,null
,,,
40,RELATIONS,null,null
,,,
41,"There may be various ways of considering rhetorical relations in an IR setting. In this work, we view rhetorical relations as non-overlapping text spans, rather than a graph or a tree with structure and overlapping nodes [27]. We select a principled integration of rhetorical relation information into the retrieval model that ranks documents with respect to queries. The goal is to enable evidence about the rhetorical relations in a document to have a quantifiable impact upon the estimation of relevance of this document to a query, and to study that impact.",null,null
,,,
42,3.1 Model Derivation,null,null
,,,
43,"Let q be a query, d a document, D a collection of documents, and g a rhetorical relation in the collection (so that",null,null
,,,
44,"g p(g|d) ,"" 1). In probabilistic IR, each d in D can be ranked by its probability p(d|q) of being relevant to q. Using Bayes' law:""",null,null
,,,
45,"p(d|q) , p(q|d)p(d) ra,nk p(q|d)",null,null
,,,
46,-1,null,null
,,,
47,p(q),null,null
,,,
48,932,null,null
,,,
49,"where the right-hand side of Equation 1 is derived as follows: p(q) is dropped because it is fixed for all documents, and p(d) can be dropped on the assumption that it is uniform in the absence of any prior knowledge about any document. Using the language modeling approach to IR [9], p(q|d) can be interpreted as the probability of generating the terms in q from a model induced by d, or more simply how likely it is that the document is about the same topic as the query. p(q|d) can be estimated in different ways, for instance using Dirichlet, Jelinek-Mercer, or two-stage smoothing [35].",null,null
,,,
50,We introduce into Equation 1 the probability of generating the query terms from a model induced by d and by its rhetorical relations g  d as follows:,null,null
,,,
51,"p(q|d) ,"" p(q|d, g)p(g|d)""",null,null
,,,
52,-2,null,null
,,,
53,g,null,null
,,,
54,"We now explain the two components in Equation 2. The first component, p(q|d, g), can be interpreted as the probability of generating the query terms from a model induced by d and g. We estimate p(q|d, g) as a simple mixture of the probabilities of generating q from d and g:",null,null
,,,
55,"p(q|d, g) , (1 - ) · p(q|d) +  · p(q|g)",null,null
,,,
56,-3,null,null
,,,
57,"where p(q|d) is the (baseline) probability of relevance between q and d mentioned in the beginning of this section,  is a free parameter, and p(q|g) can be interpreted as the probability of generating q from a model induced by the rhetorical relation g, or more simply, the `likelihood of relevance' between the terms in the query and the terms in the rhetorical relation.",null,null
,,,
58,"The second component of Equation 2, p(g|d), is the probability of the rhetorical relation given the document. Similarly to above, this can be interpreted as the probability of generating the terms in g from a model induced by d, or more simply the likelihood of relevance between the terms in the rhetorical relation and the terms in the document.",null,null
,,,
59,3.2 Model Induction,null,null
,,,
60,To make Equations 2-3 operational we need to compute p(q|g) and p(g|d). One simple way of doing so is using the respective maximum likelihood estimations:,null,null
,,,
61,log,null,null
,,,
62,p(q|g ),null,null
,,,
63,",",null,null
,,,
64,"|q| i,1",null,null
,,,
65,"f (qi, g) |g |",null,null
,,,
66,-4,null,null
,,,
67,"where f (qi, g) is the frequency of the query term qi in g, and |g| is the number of terms in g.",null,null
,,,
68,log,null,null
,,,
69,p(g |d),null,null
,,,
70,",",null,null
,,,
71,|g |,null,null
,,,
72,"f (gj , |d|",null,null
,,,
73,d),null,null
,,,
74,-5,null,null
,,,
75,"j,1",null,null
,,,
76,"where f (gj, d) is the frequency of the rhetorical relation",null,null
,,,
77,"term gj in d, and |d| is the number of terms in d. In this",null,null
,,,
78,"work, we use the above equations and, to compensate for",null,null
,,,
79,"zero-frequency cases, we apply add-one smoothing.",null,null
,,,
80,Alternative principled estimations of Equations 4-5 are,null,null
,,,
81,"possible (e.g. Dirichlet, Good-Turing) and could poten-",null,null
,,,
82,tially improve the performance reported in this work. For,null,null
,,,
83,"instance, one could discount the frequencies in Equations",null,null
,,,
84,4-5 by a respective collection model using Dirichlet smooth-,null,null
,,,
85,"ing: log ps(q|g) ,",null,null
,,,
86,"|q| f (qi,g )+·p(qi|)",null,null
,,,
87,"i,1",null,null
,,,
88,|g |+,null,null
,,,
89,where,null,null
,,,
90,would,null,null
,,,
91,be the smoothing parameter and  would be the collec-,null,null
,,,
92,tion of all rhetorical relations in D. A similarly Dirichlet,null,null
,,,
93,smoothed alternative estimation of Equation 5 would be:,null,null
,,,
94,"log ps(g|d) ,",null,null
,,,
95,". |g | f (gj ,d)+·p(gj |D)",null,null
,,,
96,"j,1",null,null
,,,
97,|d|+,null,null
,,,
98,We choose to use,null,null
,,,
99,maximum likelihood instead of Dirichlet to avoid introduc-,null,null
,,,
100,ing the extra Dirichlet smoothing parameter  when inves-,null,null
,,,
101,tigating the effect of rhetorical relations upon retrieval.,null,null
,,,
102,Another alternative would be to use Good-Turing smooth-,null,null
,,,
103,"ing, however doing so would scale down the maximum like-",null,null
,,,
104,lihood,null,null
,,,
105,estimations,null,null
,,,
106,in,null,null
,,,
107,Equations,null,null
,,,
108,5-Apr,null,null
,,,
109,by,null,null
,,,
110,a,null,null
,,,
111,factor,null,null
,,,
112,of,null,null
,,,
113,1,null,null
,,,
114,-,null,null
,,,
115,E(1) |g |,null,null
,,,
116,and,null,null
,,,
117,1-,null,null
,,,
118,E(1) |d|,null,null
,,,
119,"respectively,",null,null
,,,
120,where,null,null
,,,
121,E(1) |g |,null,null
,,,
122,(resp.,null,null
,,,
123,E(1) |d|,null,null
,,,
124,),null,null
,,,
125,is,null,null
,,,
126,the,null,null
,,,
127,estimate of how many items in the numerator of Equation 4,null,null
,,,
128,(resp. Equation 5) have occurred once in the sample of the,null,null
,,,
129,denominator (see Gale & Sampson [13] for more on Good-,null,null
,,,
130,"Turing smoothing). In effect, for Equation 4 this scaling",null,null
,,,
131,down would reduce the probability of the query terms that,null,null
,,,
132,"we have seen in g, making room for query terms that we",null,null
,,,
133,"have not seen. For our setting this would not be necessary,",null,null
,,,
134,because in practice most queries and most rhetorical rela-,null,null
,,,
135,tions correspond to rather short text spans. Good-Turing,null,null
,,,
136,smoothing might be better suited for larger samples [13].,null,null
,,,
137,"Overall, the model presented in this section can be seen as",null,null
,,,
138,a `basic model' for ranking documents (partly) according to,null,null
,,,
139,their rhetorical relations. Different variations on this basic,null,null
,,,
140,"model are certainly possible, however we choose to use the",null,null
,,,
141,simple maximum likelihood version of this model for this,null,null
,,,
142,exploratory investigation into the potential benefits of using,null,null
,,,
143,rhetorical relations for IR.,null,null
,,,
144,4. EVALUATION,null,null
,,,
145,4.1 Experimental Setup,null,null
,,,
146,"We evaluate our model on the task of re-ranking an initial list of documents, which has been retrieved in response to a query. Re-ranking is a well-known IR practice that can enhance retrieval performance notably [19]. The baseline of our experiments consists of the top 1000 documents retrieved for each query using a state-of-the-art retrieval model (language model with Dirichlet smoothing1 [9]). Our approach reranks these documents using Equation 2.",null,null
,,,
147,4.1.1 Dataset and Pre-processing,null,null
,,,
